StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ProlificID,country,exclude,exclude_reason,prescreen1_18yrs,prescreen2_growup,prescreen3_live,commitment,consent,BeliefsOpen,Timer_OpenResponse_First.Click,Timer_OpenResponse_Last.Click,Timer_OpenResponse_Page.Submit,Timer_OpenResponse_Click.Count,beliefs_1,beliefs_2,beliefs_3,beliefs_4,beliefs_5,beliefs_6,TimeFriends,TimeFamily,TimePartner,Lonely_1,Lonely_2,Lonely_3R,Lonely_4,Lonely_5,Lonely_6R,Lonely_7,Lonely_8,RelMob_1,RelMob_2,RelMob_3,RelMob_4R,RelMob_5R,RelMob_6,RelMob_7R,RelMob_8,RelMob_9R,RelMob_10,RelMob_11R,RelMob_12R,Tight_1,Tight_2,Tight_3,Tight_4R,Tight_5,Tight_6,VC_1_1,VC_2_1,VC_3_1,VC_4_1,VI_1_1,VI_2_1,VI_3_1,VI_4_1,HC_1_1,HC_2_1,HC_3_1,HC_4_1,HI_1_1,HI_2_1,HI_3_1,HI_4_1,Age,Gender,fGender,Race,fRaceFull,fRaceBinary,Race_7_TEXT,Education,fEducation,BeliefsTotal,Lonely_3,Lonely_6,Lonely,SocialContact,SocialContactReverse,RelMob_4,RelMob_5,RelMob_7,RelMob_9,RelMob_11,RelMob_12,RelMob,Tight_4,Tight,VertInd,HorizInd,VertColl,HorizColl
2024-07-24 11:27:49,2024-07-24 11:33:38,0,81.141.183.125,100,348,1,2024-07-24 11:33:38,R_8EtfHTLJWuqKyix,NA,NA,NA,NA,52.2835,-0.8951,anonymous,EN,5e7de19084be86013c19c6c9,UK,0,,1,1,1,1,1,I do like time alone. I like to feel quiet in my mind which i can at times. Other times I find being alone uncomfortable. It depends very much on my mood and how things are going in my life.,17.409,17.409,79.811,1,5,5,5,5,5,5,2,3,3,2,1,2,3,3,4,3,2,5,5,5,2,2,5,3,5,3,5,3,3,6,6,6,6,5,6,7,9,6,7,4,2,2,4,7,7,4,6,4,3,3,4,53,1,male,1,white,NA,,2,HS,5,3,1,18,8,2,5,5,4,4,4,4,56,1,30,12,14,29,24
2024-07-24 11:29:18,2024-07-24 11:35:08,0,86.167.23.199,100,349,1,2024-07-24 11:35:09,R_2svIk9HMPQgwYoi,NA,NA,NA,NA,53.3209,-0.5091,anonymous,EN,646135de222b9ee457157c2b,UK,0,,1,1,1,1,1,"Time alone is generally positive for me as I enjoy peace and quiet and doing my own things
I lived alone for a long time before I met my husband
I do miss him when he goes away though (sometimes he has work trips)",13.394,13.394,60.464,1,6,7,6,7,5,7,2,2,3,1,1,2,2,1,4,1,1,4,4,3,2,5,4,3,4,4,5,2,2,5,5,5,4,4,4,6,6,6,6,6,4,6,3,5,6,7,8,6,5,5,7,52,2,female,1,white,NA,,4,bachelors,6.33333333333333,3,1,11,7,3,5,2,4,3,5,5,48,3,26,19,23,24,26
2024-07-24 11:31:30,2024-07-24 11:37:23,0,82.14.250.190,100,352,1,2024-07-24 11:37:23,R_8AEVYyq5cBNs8OW,NA,NA,NA,NA,51.3394,-0.741,anonymous,EN,5f2b30b6a340af558e1f1d32,UK,0,,1,1,1,1,1,"It depends on my mood and what i have going on. If i am in a good space and in a good mood being on my own is a positive. I can relax, do what i want and just chill out. If i am not in a good mental space, this will cause me to overthink and ruminate which is not so good. I am quite independent so being on my doesn't phase me but it is noticeable as i have a busy job and life.",6.866,102.19,103.177,7,4,3,4,2,2,3,2,2,3,2,1,4,3,2,3,2,3,3,3,5,4,5,3,3,3,4,4,3,3,4,5,5,4,4,3,4,3,4,6,7,5,6,7,7,7,8,6,8,6,4,6,30,2,female,1,white,NA,,2,HS,3,1,2,16,7,3,3,2,4,3,4,4,41,3,24,25,24,17,28
2024-07-24 11:02:29,2024-07-24 11:08:25,0,82.132.246.84,100,356,1,2024-07-24 11:08:26,R_8CQnqby0F39Xkg8,NA,NA,NA,NA,52.506,-1.8846,anonymous,EN,5b44a4d396bc8a0001a9c4db,UK,0,,1,1,1,1,1,It is a positive as it allows me to relax and think about things in peace but it can be isolating at times so it's important to have a good balance,50.141,50.141,82.204,1,5,4,5,5,2,4,2,3,2,3,2,1,2,3,3,2,3,4,3,3,3,4,4,4,4,3,5,2,2,4,4,4,5,4,5,7,8,6,5,4,5,6,5,5,5,5,5,9,8,7,5,25,1,male,1,white,NA,,5,masters,4.16666666666667,4,2,21,7,3,4,3,3,4,5,5,47,2,23,20,29,26,20
2024-07-24 11:27:59,2024-07-24 11:33:58,0,82.132.239.85,100,358,1,2024-07-24 11:33:58,R_8q1JRNSSyu653eC,NA,NA,NA,NA,53.5534,-2.1119,anonymous,EN,63b5a88ec37efbd8f3cf0329,UK,0,,1,1,1,1,1,i enjoy spending time alone it gives me time to do things for myself and what i want without thinking of others. it gives me chance to do all the little jobs for myself i wouldn't normally do if other people are around me.  I think everyone needs me time.,10.307,11.247,81.477,2,7,7,7,7,7,7,3,3,3,2,2,3,3,2,4,2,1,6,5,5,1,1,6,1,6,3,6,2,3,5,5,5,5,5,5,7,9,8,7,7,2,4,6,7,7,9,9,6,3,4,6,62,2,female,1,white,NA,,3,some college,7,2,1,15,9,1,6,6,6,4,5,4,65,2,27,19,19,31,32
2024-07-24 11:30:20,2024-07-24 11:36:24,0,143.159.122.3,100,364,1,2024-07-24 11:36:25,R_8gtaJKuIqyclgsN,NA,NA,NA,NA,52.9292,-1.1065,anonymous,EN,58174d95a22f0f0001a3f0be,UK,0,,1,1,1,1,1,"Spending time alone whilst working at home, doing jobs around the house or garden, or whilst out exercising or shopping is mostly a positive experience as I can get on with what I need to do without restriction. Other time alone such as evenings and weekends is more of a negative experience as I would like to spend time with people sharing an experience and having time to chat.",2.829,2.829,118.544,1,3,2,3,4,3,3,2,2,1,3,2,3,2,2,4,2,2,6,5,6,3,2,3,4,4,5,5,4,5,6,5,6,4,5,5,7,8,9,7,9,7,8,6,6,8,8,9,7,8,6,8,59,1,male,1,white,NA,,6,doctoral,3,2,1,16,5,5,4,5,3,2,3,2,48,3,30,30,29,31,31
2024-07-24 11:29:47,2024-07-24 11:35:52,0,212.132.192.124,100,365,1,2024-07-24 11:35:52,R_8OZgjLestZKBSdX,NA,NA,NA,NA,51.5026,-0.066,anonymous,EN,665a435b7eca73af5ef379aa,UK,0,,1,1,1,1,1,"I am an introvert so it allows me time to recharge. It also allows me to reflect on thoughts and feelings and do activities that I enjoy doing on my own, like cleaning, watching YouTube, writing my diary...",5.522,5.522,64.31,1,6,4,6,6,5,6,2,2,3,2,1,3,1,1,4,1,1,4,3,5,3,4,4,4,3,4,4,3,3,3,3,4,5,2,3,7,7,7,8,5,2,3,6,6,7,8,6,6,6,6,7,33,2,female,1,white,NA,,4,bachelors,5.5,2,1,10,7,3,4,3,3,3,4,4,44,2,17,16,25,29,27
2024-07-24 10:59:15,2024-07-24 11:05:26,0,151.228.119.52,100,371,1,2024-07-24 11:05:27,R_2fgfSYqGMdoPc1i,NA,NA,NA,NA,51.1469,0.8773,anonymous,EN,66742cda122339cbbadc0848,UK,0,,1,1,1,1,1,"In order to have some type of self confidence, you need to spend time with yourself. It is important for you to get to know yourself in order for you to even begin loving yourself.",11.597,11.597,74.712,1,5,4,5,3,3,5,2,2,1,3,2,1,3,2,2,3,2,5,4,5,2,3,3,4,5,6,4,3,3,6,5,5,2,1,5,8,8,7,7,4,3,6,3,7,7,5,6,8,7,8,7,19,1,male,2,black,NA,,3,some college,4.16666666666667,4,3,22,5,5,5,4,3,1,4,4,47,5,27,16,30,30,25
2024-07-24 11:27:15,2024-07-24 11:33:28,0,185.193.170.67,100,372,1,2024-07-24 11:33:28,R_2t9Fr4Vaym7j4op,NA,NA,NA,NA,51.0633,-2.4045,anonymous,EN,6135fe6b5422515fe7d11e2f,UK,0,,1,1,1,1,1,"Broadly I don't mind being alone and when I have been with others a while I really appreciate some alone time. I find being alone peaceful and a chance to work on myself and my thoughts. However it can be isolating and lonely at times. However as little as 30 minutes of interaction with friends is enough to solve that.

Overall I'd say I find spending time alone more positive than the average person.",1.512,95.953,118.576,49,6,4,4,5,3,4,2,3,1,3,2,3,2,3,2,3,3,4,3,4,4,3,4,2,3,4,5,2,2,5,5,6,4,6,4,5,6,7,3,6,1,7,4,7,8,5,6,7,7,8,5,29,1,male,1,white,NA,,4,bachelors,4.33333333333333,2,3,21,6,4,3,4,5,3,5,5,48,3,29,18,27,21,26
2024-07-24 11:32:20,2024-07-24 11:38:38,0,82.41.198.150,100,378,1,2024-07-24 11:38:39,R_2freTVhLcKkwzjT,NA,NA,NA,NA,55.77,-4.0535,anonymous,EN,5747ac9d5bef980010b0414b,UK,0,,1,1,1,1,1,sometimes being alone is fine especially if you have had family around you all the time or had a very hard day at work and just need some time to be alone and chill doing little or just to have time for yourself,16.071,101.851,117.717,2,6,6,6,3,4,6,3,3,3,1,1,3,2,1,3,1,1,5,4,5,2,2,5,1,5,4,5,2,3,4,4,4,6,5,3,7,8,8,6,7,4,6,1,7,8,5,6,6,3,6,8,54,1,male,1,white,NA,,2,HS,5.16666666666667,2,2,11,9,1,5,5,6,3,5,4,57,1,21,18,23,29,26
2024-07-24 11:28:02,2024-07-24 11:34:22,0,82.16.56.80,100,379,1,2024-07-24 11:34:22,R_8cDED1o5gqcVA7n,NA,NA,NA,NA,51.7377,-1.2054,anonymous,EN,6683fb3dde06f837ffbf9544,UK,0,,1,1,1,1,1,"Being alone isn't necessarily a good or bad experience- it's the state of mind that I'm in that matters. I like my own company and find that being around others for too long is exhausting, so I like being alone sometimes to help me relax, and I can only really get things done when I'm not with friends (work colleagues are different, you have to be around them). If I'm upset or not in a good mood, sometimes being alone is the last thing I need and can exacerbate the negative emotions I'm feeling.",1.354,1.354,129.222,1,5,3,5,2,5,4,2,1,1,3,2,2,4,4,2,2,3,6,5,5,3,2,2,4,5,5,3,2,4,5,4,5,4,6,5,2,3,4,3,6,2,6,1,6,6,3,7,8,6,8,9,23,1,male,1,white,NA,,4,bachelors,4,3,3,24,4,6,4,5,3,2,5,3,48,3,28,15,31,12,22
2024-07-24 11:27:53,2024-07-24 11:34:15,0,92.40.196.71,100,381,1,2024-07-24 11:34:15,R_8ugXEVnhPZMErfz,NA,NA,NA,NA,50.9469,-1.4112,anonymous,EN,5a453d59b77a5000014a85c7,UK,0,,1,1,1,1,1,"I don't feel it is positive or negative - it is just how my life is, my normal, and its just how things are.",13.509,84.201,84.941,8,5,4,4,4,4,5,2,2,1,4,4,2,2,3,2,3,4,5,5,5,2,2,5,3,5,4,5,3,3,2,4,4,6,3,5,5,7,5,5,5,1,5,1,7,7,2,5,9,9,8,5,45,2,female,1,white,NA,,5,masters,4.33333333333333,3,3,26,5,5,5,5,4,3,4,4,55,1,19,12,31,22,21
2024-07-24 11:28:12,2024-07-24 11:34:36,0,165.225.199.105,100,384,1,2024-07-24 11:34:37,R_8qTKHu3RfiYgBNT,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,665a4d1e96c21bcfc83cc2ff,UK,0,,1,1,1,1,1,"Spending time alone is fine to me as I enjoy my own company and don't have a lot of trust in other people. Some times in my life being alone can be a negative experience, and other times it can be positive. It depends on my state of mind and maybe slightly other factors like events taking place at that time in my life",1.154,76.185,80.542,3,5,3,4,3,3,4,2,2,2,2,2,4,1,2,3,1,3,4,3,4,3,4,4,4,3,3,4,2,2,4,4,4,5,4,3,6,5,5,6,5,4,6,4,6,7,5,7,7,7,7,6,20,1,male,1,white,NA,,3,some college,3.66666666666667,1,2,14,6,4,4,3,3,4,5,5,46,2,21,19,27,22,25
2024-07-24 11:29:27,2024-07-24 11:35:54,0,86.137.192.1,100,386,1,2024-07-24 11:35:55,R_8LGTSddTCoC7Zoe,NA,NA,NA,NA,54.4546,-6.3836,anonymous,EN,669137739576113baff5478f,UK,0,,1,1,1,1,1,"I think it's a positive experience, my wife and I both work from home and it can be stressful at times due to workload so being alone is good. It is also good to be alone with your own thoughts.",30.522,30.522,73.307,1,6,6,7,4,5,6,2,3,3,2,2,3,2,2,3,3,1,5,5,4,2,2,5,2,5,3,5,2,2,4,4,3,4,3,5,7,7,3,5,8,7,9,6,7,7,7,8,7,5,6,7,30,1,male,1,white,NA,,4,bachelors,5.66666666666667,2,2,16,8,2,5,5,5,4,5,5,58,3,22,30,25,22,29
2024-07-24 11:27:49,2024-07-24 11:34:19,0,86.177.182.118,100,389,1,2024-07-24 11:34:19,R_8UeVMwgnOU7uzMZ,NA,NA,NA,NA,50.4646,-4.4686,anonymous,EN,59a734ce0c87a000017481ed,UK,0,,1,1,1,1,1,"It can be a mix of both. Sometimes I think it is healthy to be alone and have time for ourselves to enjoy simple things like a bath or reading a book, it is good to be comfortable in your own company. However at other times it can be a very negative experience that makes you feel miserable and lonely and has a bad affect on your mental health.",30.519,117.494,118.525,5,4,3,3,4,2,4,2,3,1,3,3,2,3,3,2,3,3,4,5,5,4,2,5,4,4,2,5,2,2,5,5,5,3,5,4,6,8,3,6,6,4,5,1,7,6,6,7,7,8,6,6,35,2,female,1,white,NA,,3,some college,3.33333333333333,3,3,24,6,4,3,5,3,5,5,5,54,4,28,16,27,23,26
2024-07-24 11:29:13,2024-07-24 11:35:42,0,84.247.42.200,100,389,1,2024-07-24 11:35:42,R_2ovYPMPjwZNmfBv,NA,NA,NA,NA,55.867,-4.2621,anonymous,EN,628e23774ffb2372aac14f7f,UK,0,,1,1,1,1,1,"Spending time alone can be positive as it provides time for reflection. Often when we are with others we are focused on them and not ourselves.

Time alone can also be negative as sometimes it creates a cycle of loneliness and starts producing negative thinking",20.76,69.564,132.198,3,6,5,5,5,3,5,2,2,3,3,1,4,3,3,4,3,1,4,3,4,4,4,3,4,3,4,6,4,3,4,3,5,6,3,5,6,8,7,6,5,6,5,4,6,6,6,7,8,7,8,7,32,1,male,1,white,NA,,4,bachelors,4.83333333333333,1,1,16,7,3,3,3,3,3,3,4,42,1,21,20,30,27,25
2024-07-24 11:28:47,2024-07-24 11:35:17,0,82.36.109.246,100,390,1,2024-07-24 11:35:18,R_2VMTwHHtleFifm1,NA,NA,NA,NA,51.5708,-0.1033,anonymous,EN,59edbd25ac0af70001b36f94,UK,0,,1,1,1,1,1,I need to be alone sometimes to practice meditation or to concentrate on work.,7.768,7.768,50.544,1,4,4,4,4,3,4,2,2,3,3,1,2,3,3,4,4,3,5,5,5,2,4,5,3,5,3,5,3,3,5,5,5,4,5,4,5,7,6,6,5,5,7,7,5,7,7,8,7,8,8,8,67,1,male,1,white,NA,,4,bachelors,3.83333333333333,3,1,21,7,3,5,3,4,4,4,4,54,3,27,24,31,24,27
2024-07-24 11:28:38,2024-07-24 11:35:10,0,89.22.199.36,100,392,1,2024-07-24 11:35:11,R_2UkcazOPV84cgjn,NA,NA,NA,NA,52.3334,-2.1921,anonymous,EN,63d9115807675df2e7864454,UK,0,,1,1,1,1,1,"I enjoy being alone for short amounts of time, I get to do what i want to do without having to think of others. I can change my own plans depending on my mood, or what needs doing etc. But longer than a few hours and I feel incredibly lonely, i feel isolated and it seems my brain forgets about anyone else, i usually seek comfort by messaging my partner etc. ",4.67,103.252,104.573,3,2,1,3,6,1,7,3,2,3,2,1,3,4,4,4,2,3,5,6,5,2,1,5,2,6,4,5,2,1,6,6,6,3,5,4,3,8,4,7,8,7,8,9,7,9,8,6,7,3,3,4,26,2,female,1,white,NA,,4,bachelors,3.33333333333333,2,1,19,8,2,5,6,5,3,5,6,62,4,31,32,17,22,30
2024-07-24 11:31:04,2024-07-24 11:37:37,0,86.1.127.123,100,392,1,2024-07-24 11:37:37,R_8lHkvB70q8SDHlD,NA,NA,NA,NA,52.5794,-2.1561,anonymous,EN,6613f7a0f00c48288ff506bf,UK,0,,1,1,1,1,1,"As a busy working mum of two young boys when i finally get chance to be alone i enjoy it but i am well aware that that is because it is out of the ordinary for me to have time by myself.

I would not like too much alone time.",17.118,85.513,86.678,2,6,6,6,4,6,6,2,3,3,1,1,4,3,3,2,1,1,4,4,4,4,4,4,4,4,3,4,3,4,5,5,5,5,3,3,7,9,7,5,5,3,5,3,7,7,7,7,7,7,3,5,39,2,female,1,white,NA,,3,some college,5.66666666666667,1,3,14,8,2,3,3,3,4,4,3,44,2,23,16,22,28,28
2024-07-24 11:01:09,2024-07-24 11:07:46,0,82.28.118.98,100,396,1,2024-07-24 11:07:47,R_8g1O1FgGQmq9VJj,NA,NA,NA,NA,50.3601,-4.1423,anonymous,EN,5efae44f5a33e693df274fea,UK,0,,1,1,1,1,1,"i enjoy my time alone, doing exactly what i want to do.  Although I think it is only a positive experience because I know that at a later time I will have my spouse or children to spend time with.",13.582,74.287,75.425,3,4,3,3,3,3,3,2,3,3,2,1,3,2,1,3,1,2,5,4,5,2,4,5,1,5,4,5,2,2,5,5,5,5,5,5,5,8,7,7,3,4,5,4,5,8,8,9,5,4,5,4,49,2,female,1,white,NA,,3,some college,3.16666666666667,2,2,13,8,2,5,3,6,3,5,5,56,2,27,16,18,27,30
2024-07-24 11:27:56,2024-07-24 11:34:37,0,5.66.22.129,100,400,1,2024-07-24 11:34:37,R_8R3AoYn9kP743NY,NA,NA,NA,NA,50.3881,-4.1324,anonymous,EN,664defd9cab927cb9a688d57,UK,0,,1,1,1,1,1,"I work from home so I spend a lot of time on my own and I personally absolutely love it. I like to be able to do things on my watch and make decisions about how to spend my day (i.e working/going out etc) all around my energy, which can really vary day to day. My stress levels since being at home more has decreased significantly, so I would definitely say being alone is a positive experience for me.",13.847,122.593,123.116,10,7,6,7,4,5,7,3,2,3,2,1,4,2,1,2,1,1,2,2,2,4,5,2,3,2,5,4,3,2,2,4,4,5,5,3,3,3,4,8,7,2,8,1,8,8,8,8,9,9,9,9,30,2,female,1,white,NA,,2,HS,6,1,3,12,8,2,3,2,4,2,4,5,34,2,20,18,36,18,32
2024-07-24 11:28:02,2024-07-24 11:34:42,0,176.249.57.151,100,400,1,2024-07-24 11:34:43,R_8wpIZCVAHw0YFZH,NA,NA,NA,NA,53.6537,-1.7208,anonymous,EN,666c11abcd80c6a6451b2334,UK,0,,1,1,1,1,1,"I really enjoy being alone and would generally choose to be alone. However, I often feel better when I have spent time with close family and so I am not sure if my choice to be alone is based around feelings of anxiety or habit. When I am alone I feel much more in control of my time.",14.118,101.517,122.943,3,7,4,7,7,1,4,2,2,1,3,1,1,1,3,3,1,2,5,6,4,2,2,4,2,5,3,5,4,2,5,5,5,6,5,5,9,9,9,7,5,2,7,5,7,8,1,4,9,9,8,9,43,2,female,1,white,NA,,4,bachelors,5,4,2,17,5,5,5,5,5,4,3,5,56,1,26,19,35,34,20
2024-07-24 11:36:00,2024-07-24 11:42:44,0,80.40.66.235,100,403,1,2024-07-24 11:42:44,R_8fezKI7hoE1bDIH,NA,NA,NA,NA,51.6017,-2.1122,anonymous,EN,59479251f236120001ecf9a2,UK,0,,1,1,1,1,1,i prefere feeling alone alone than feeling alone with people,32.256,90.448,128.623,2,5,3,5,5,3,3,2,3,1,3,2,2,3,3,3,4,3,2,4,2,5,3,2,4,2,5,3,5,5,3,4,4,3,4,4,6,7,6,5,4,3,6,5,7,7,7,8,4,3,6,5,55,1,male,1,white,NA,,2,HS,4,3,2,23,6,4,2,4,3,2,2,2,30,4,23,18,18,24,29
2024-07-24 11:28:30,2024-07-24 11:35:18,0,82.16.204.232,100,407,1,2024-07-24 11:35:18,R_8rGXpuKf2zPzIil,NA,NA,NA,NA,51.5577,-1.7767,anonymous,EN,6669f1f306def34a1331dfdb,UK,0,,1,1,1,1,1,"I feel i spend too much time alone. I lack any real hobbies so therefore alone time results in me being bored and sedentary. I'm a very outdoors person and a lot of the activities I enjoy, such as photography, require good weather conditions. Most of my friends also don't share this passion to the extent i do which makes companionship in this hobby difficult. Overall, i think this has a negative experience on my life.",18.641,18.641,141.83,1,3,2,2,1,1,3,2,3,3,2,3,3,4,4,3,4,3,4,2,4,4,5,3,3,4,5,4,3,3,5,5,5,6,4,5,7,9,8,7,6,3,4,2,7,7,8,9,4,6,7,7,33,1,male,1,white,NA,,3,some college,2,2,2,24,8,2,3,2,4,2,4,4,40,1,25,15,24,31,31
2024-07-24 11:29:57,2024-07-24 11:36:46,0,45.82.141.223,100,408,1,2024-07-24 11:36:46,R_8biFbQU7SeNAtc5,NA,NA,NA,NA,51.4964,-0.1224,anonymous,EN,5ccdf9035bcd0800188417d3,UK,0,,1,1,1,1,1,"I'm generally ok with spending time alone, I don't have any problem finding ways to occupy my time whether or not other people are around me.  So overall being alone is positive for me.  I've always felt this way - it's not that I dislike spending time with others, far from it, but I don't need to spend time with others to be happy.  I think this is because we're all basically wired to be one way or another at a genetic level and so some people can't stand being alone because of how they are at a level that is not learned behavior.  ",12.336,143.718,144.747,3,6,3,5,4,3,5,3,2,1,3,2,2,2,2,3,2,2,4,3,5,3,5,5,2,4,4,5,5,3,5,4,5,6,5,4,6,8,7,6,7,3,6,4,6,7,4,7,8,7,7,6,43,1,male,1,white,NA,,2,HS,4.33333333333333,3,2,18,6,4,4,2,5,3,2,4,46,1,24,20,28,27,24
2024-07-24 11:28:18,2024-07-24 11:35:07,0,80.189.186.67,100,409,1,2024-07-24 11:35:08,R_8Ph6daWSyAdDeHH,NA,NA,NA,NA,51.4991,-0.5545,anonymous,EN,601ef2ade61f3d3b81e80624,UK,0,,1,1,1,1,1,I enjoy being alone for a certain amount of time but am also lucky in having family living with me.  I would not like to be on my own all the time,16.473,16.473,84.16,1,5,5,5,6,5,5,2,3,3,2,1,3,2,1,4,1,1,4,4,5,3,3,4,4,4,3,4,3,3,5,5,5,5,6,5,7,7,8,7,6,3,6,3,6,6,6,6,7,7,6,7,71,1,male,1,white,NA,,3,some college,5.16666666666667,2,1,11,8,2,4,4,3,4,4,4,48,2,28,18,27,29,24
2024-07-24 11:28:58,2024-07-24 11:35:49,0,82.14.252.122,100,411,1,2024-07-24 11:35:50,R_2EH1h6vooamGWiU,NA,NA,NA,NA,54.6992,-1.2569,anonymous,EN,57d02eeec6c5ed00013fac58,UK,0,,1,1,1,1,1,"I enjoy spending time alone, it gives me a chance to relax and switch off and not have to think of others.  I can also do whatever I want and enjoy myself in the process.  So for me it is a positive experience.",9.955,99.846,101.164,5,6,5,6,6,4,6,1,3,3,2,2,3,2,1,4,1,1,4,4,5,3,2,4,2,4,5,5,2,3,6,5,5,6,5,5,8,8,7,7,7,3,5,3,7,7,6,7,5,6,7,9,52,2,female,1,white,NA,,2,HS,5.5,2,1,12,7,3,4,5,5,2,5,4,51,1,27,18,27,30,27
2024-07-24 11:29:39,2024-07-24 11:36:30,0,80.209.138.141,100,411,1,2024-07-24 11:36:31,R_8WZmpzTnqh9TPmO,NA,NA,NA,NA,51.6327,-3.9449,anonymous,EN,63f0ea7188b4cb3a4cc3658a,UK,0,,1,1,1,1,1,"I enjoy spending time alone as i'm fairly independent with hobbies that can be carried out solo. For example surfing, bouldering, calisthenics and gaming. Although i can do these activities independently i do enjoy spending time with others doing these and other things. Despite this i'm still more than happy to do things on my own to enjoy the experience with or without friends there so i don't miss out on the opportunities that present themselves. Even if they would be more enjoyable sharing them with someone else its better to have the experience rather than not. I think time alone is positive for reflection and self fulfilment and enjoyment but too much time alone leads to social isolation and negativity.  ",12.577,160.685,177.307,3,6,5,6,6,5,6,3,2,1,2,1,3,2,2,4,1,2,6,6,6,2,2,4,2,5,3,5,2,2,4,5,5,5,5,5,6,7,6,7,6,2,2,2,8,9,7,8,7,8,7,9,30,1,male,1,white,NA,,4,bachelors,5.66666666666667,2,1,13,6,4,5,5,5,4,5,5,61,2,26,12,31,26,32
2024-07-24 11:30:20,2024-07-24 11:37:12,0,81.108.99.73,100,411,1,2024-07-24 11:37:12,R_8Vvz1IRhTd68QNw,NA,NA,NA,NA,55.8309,-4.2143,anonymous,EN,5ba9827625835f000167d229,UK,0,,1,1,1,1,1,"As am getting older I'm better at spending time alone ...I have a really busy life as a teacher andthe time I spend alone in the garden or walking I use it to contemplate my life and try and meditate a bit 
It seems to help me focus and remain grateful for what I have ",15.123,129.308,129.837,4,5,5,5,4,6,6,3,1,3,2,1,4,2,2,4,2,2,5,5,5,2,2,5,4,5,3,5,2,2,5,5,4,5,5,5,4,7,2,6,6,2,6,2,8,8,8,8,5,6,6,7,57,2,female,1,white,NA,,5,masters,5.16666666666667,1,1,13,7,3,5,5,3,4,5,5,57,2,26,16,24,19,32
2024-07-24 11:29:41,2024-07-24 11:36:35,0,86.141.178.247,100,414,1,2024-07-24 11:36:36,R_8LRxsp2vMU5dBYQ,NA,NA,NA,NA,52.454,-0.112,anonymous,EN,577eadd282f7f90001ee685f,UK,0,,1,1,1,1,1,Spending time alone is enjoyable for me as I am happy with my own company. I can read or watch TV without worrying about anyone else. It also gives me a chance to be alone with my thought and to unwind. ,6.488,71.862,81.034,5,6,5,5,5,4,5,2,3,3,3,2,2,2,2,2,2,2,4,4,5,3,3,4,3,4,3,4,4,3,4,4,5,5,5,3,8,8,7,9,5,3,3,4,7,7,7,8,7,6,6,6,66,2,female,1,white,NA,,3,some college,5,3,3,19,8,2,4,4,4,4,3,4,48,2,23,15,25,32,29
2024-07-24 11:29:58,2024-07-24 11:36:53,0,86.161.249.171,100,414,1,2024-07-24 11:36:54,R_8WCFRP0lh7crwCP,NA,NA,NA,NA,50.8483,-0.4472,anonymous,EN,5980a6561d20fd0001e6f53f,UK,0,,1,1,1,1,1,"I feel spending time on my own is a positive thing. I appreciate the lack of pressure to engage with other people, I am fortunate that I enjoy my own company and I always have something to occupy me.",11.46,102.412,125.161,3,6,4,6,6,4,5,2,1,3,2,2,3,2,2,3,2,1,3,3,3,4,4,3,4,3,4,3,4,4,4,4,4,4,4,2,5,7,6,6,5,2,3,1,6,7,5,6,6,6,7,8,61,1,male,1,white,NA,,5,masters,5.16666666666667,2,2,15,6,4,3,3,3,3,3,3,36,3,21,11,27,24,24
2024-07-24 11:28:47,2024-07-24 11:35:44,0,86.11.252.92,100,417,1,2024-07-24 11:35:45,R_8qHIup4DsG50yYf,NA,NA,NA,NA,51.5577,-1.7767,anonymous,EN,54240de1fdf99b691fb383a8,UK,0,,1,1,1,1,1,"I rarely spend time alone, as I am a full time carer. So when I do get a few hours, it gives me a chance to do whatever I want in peace. I can watch what I want on TV, listen to music, tidy up without someone getting in my way, read a book in peace, go for a walk. I love to have time on my own and greatly look forward to it.",20.238,113.658,143.582,3,7,5,6,6,4,6,1,3,3,2,2,3,2,2,3,1,3,5,3,4,3,4,5,3,4,3,5,3,3,4,4,5,5,5,5,7,8,7,7,5,2,6,4,9,9,6,7,8,8,7,8,61,2,female,1,white,NA,,4,bachelors,5.66666666666667,2,2,16,7,3,4,3,4,4,4,4,49,2,25,17,31,29,31
