"","date","time","subject","blockcode","trialcode","trialnum","response","latency","imageName","responsetext","scene_category","correct_response","aesthetic_condition","semantic_condition","ImageID","categorization_accuracy"
"169","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",169,"38",706,"offices_00120_bottom.png","L","offices","38","bottom","bottom","offices_00120",1
"170","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",170,"31",619,"beaches_00249_bottom.png","S","beaches","31","bottom","bottom","beaches_00249",1
"171","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",171,"32",520,"forests_00274_bottom.png","D","forests","32","bottom","bottom","forests_00274",1
"172","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",172,"31",961,"beaches_00115_top.png","S","beaches","31","top","top","beaches_00115",1
"173","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",173,"33",1001,"mountains_00282_bottom.png","F","mountains","33","bottom","bottom","mountains_00282",1
"174","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",174,"36",911,"city_00272_top.png","J","city","36","top","top","city_00272",1
"175","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",175,"36",4553,"highways_00161_top.png","J","highways","37","top","top","highways_00161",0
"176","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",176,"33",601,"mountains_00228_top.png","F","mountains","33","top","top","mountains_00228",1
"177","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",177,"33",2271,"mountains_00104_bottom_inverted.png","F","mountains","33","bottom","bottom_inverted","mountains_00104",1
"178","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",178,"38",602,"offices_00124_top.png","L","offices","38","top","top","offices_00124",1
"179","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",179,"32",744,"forests_00155_bottom_inverted.png","D","forests","32","bottom","bottom_inverted","forests_00155",1
"180","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",180,"33",753,"mountains_00256_top.png","F","mountains","33","top","top","mountains_00256",1
"181","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",181,"31",681,"beaches_00117_bottom.png","S","beaches","31","bottom","bottom","beaches_00117",1
"182","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",182,"31",819,"beaches_00266_top.png","S","beaches","31","top","top","beaches_00266",1
"183","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",183,"32",1312,"forests_00147_bottom.png","D","forests","32","bottom","bottom","forests_00147",1
"184","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",184,"32",650,"forests_00121_top.png","D","forests","32","top","top","forests_00121",1
"185","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",185,"32",1238,"mountains_00220_bottom.png","D","mountains","33","bottom","bottom","mountains_00220",0
"186","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",186,"32",642,"forests_00195_bottom.png","D","forests","32","bottom","bottom","forests_00195",1
"187","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",187,"31",559,"beaches_00244_top.png","S","beaches","31","top","top","beaches_00244",1
"188","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",188,"37",799,"highways_00206_top_inverted.png","K","highways","37","top","top_inverted","highways_00206",1
"189","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",189,"37",949,"highways_00322_top.png","K","highways","37","top","top","highways_00322",1
"190","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",190,"36",941,"city_00281_top_inverted.png","J","city","36","top","top_inverted","city_00281",1
"191","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",191,"36",733,"city_00207_bottom.png","J","city","36","bottom","bottom","city_00207",1
"192","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",192,"37",638,"highways_00254_top.png","K","highways","37","top","top","highways_00254",1
"193","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",193,"38",539,"offices_00508_top.png","L","offices","38","top","top","offices_00508",1
"194","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",194,"37",819,"highways_00318_top.png","K","highways","37","top","top","highways_00318",1
"195","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",195,"36",704,"city_00140_bottom.png","J","city","36","bottom","bottom","city_00140",1
"196","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",196,"32",617,"forests_00277_bottom.png","D","forests","32","bottom","bottom","forests_00277",1
"197","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",197,"37",711,"highways_00222_top.png","K","highways","37","top","top","highways_00222",1
"198","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",198,"38",793,"offices_00307_bottom.png","L","offices","38","bottom","bottom","offices_00307",1
"199","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",199,"36",744,"city_00136_bottom.png","J","city","36","bottom","bottom","city_00136",1
"200","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",200,"37",633,"highways_00328_bottom.png","K","highways","37","bottom","bottom","highways_00328",1
"201","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",201,"31",669,"beaches_00185_bottom.png","S","beaches","31","bottom","bottom","beaches_00185",1
"202","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",202,"38",745,"offices_00508_bottom.png","L","offices","38","bottom","bottom","offices_00508",1
"203","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",203,"36",2017,"city_00307_bottom.png","J","city","36","bottom","bottom","city_00307",1
"204","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",204,"37",1054,"highways_00206_top.png","K","highways","37","top","top","highways_00206",1
"205","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",205,"38",1354,"offices_00120_top.png","L","offices","38","top","top","offices_00120",1
"206","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",206,"36",1338,"city_00210_top.png","J","city","36","top","top","city_00210",1
"207","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",207,"38",571,"offices_00484_bottom.png","L","offices","38","bottom","bottom","offices_00484",1
"208","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",208,"31",698,"beaches_00162_bottom_inverted.png","S","beaches","31","bottom","bottom_inverted","beaches_00162",1
"209","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",209,"33",908,"mountains_00195_bottom.png","F","mountains","33","bottom","bottom","mountains_00195",1
"210","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",210,"32",726,"forests_00126_bottom.png","D","forests","32","bottom","bottom","forests_00126",1
"211","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",211,"31",727,"beaches_00181_top.png","S","beaches","31","top","top","beaches_00181",1
"212","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",212,"32",1856,"forests_00155_bottom.png","D","forests","32","bottom","bottom","forests_00155",1
"213","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",213,"31",1428,"beaches_00181_top_inverted.png","S","beaches","31","top","top_inverted","beaches_00181",1
"214","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",214,"38",3306,"offices_00307_top.png","L","offices","38","top","top","offices_00307",1
"215","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",215,"32",803,"forests_00197_top.png","D","forests","32","top","top","forests_00197",1
"216","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",216,"36",833,"city_00281_bottom_inverted.png","J","city","36","bottom","bottom_inverted","city_00281",1
"217","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",217,"32",870,"forests_00242_top.png","D","forests","32","top","top","forests_00242",1
"218","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",218,"36",1553,"city_00305_bottom.png","J","city","36","bottom","bottom","city_00305",1
"219","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",219,"36",2881,"highways_00176_top.png","J","highways","37","top","top","highways_00176",0
"220","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",220,"38",507,"offices_00117_bottom.png","L","offices","38","bottom","bottom","offices_00117",1
"221","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",221,"36",2061,"offices_00172_top.png","J","offices","38","top","top","offices_00172",0
"222","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",222,"36",992,"city_00310_bottom.png","J","city","36","bottom","bottom","city_00310",1
"223","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",223,"37",863,"highways_00208_bottom.png","K","highways","37","bottom","bottom","highways_00208",1
"224","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",224,"32",778,"forests_00170_top.png","D","forests","32","top","top","forests_00170",1
"225","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",225,"31",1128,"beaches_00252_top.png","S","beaches","31","top","top","beaches_00252",1
"226","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",226,"38",586,"offices_00126_bottom.png","L","offices","38","bottom","bottom","offices_00126",1
"227","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",227,"38",512,"offices_00291_top.png","L","offices","38","top","top","offices_00291",1
"228","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",228,"31",673,"beaches_00224_bottom.png","S","beaches","31","bottom","bottom","beaches_00224",1
"229","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",229,"33",997,"mountains_00270_top.png","F","mountains","33","top","top","mountains_00270",1
"230","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",230,"31",763,"beaches_00202_top.png","S","beaches","31","top","top","beaches_00202",1
"231","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",231,"37",650,"highways_00220_top.png","K","highways","37","top","top","highways_00220",1
"232","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",232,"32",622,"forests_00242_bottom_inverted.png","D","forests","32","bottom","bottom_inverted","forests_00242",1
"233","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",233,"38",787,"offices_00126_top.png","L","offices","38","top","top","offices_00126",1
"234","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",234,"36",738,"city_00199_top.png","J","city","36","top","top","city_00199",1
"235","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",235,"33",858,"mountains_20081106_00096_bottom_inverted.png","F","mountains","33","bottom","bottom_inverted","mountains_20081106_00096",1
"236","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",236,"31",686,"beaches_00253_top.png","S","beaches","31","top","top","beaches_00253",1
"237","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",237,"37",913,"highways_00206_bottom_inverted.png","K","highways","37","bottom","bottom_inverted","highways_00206",1
"238","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",238,"33",1482,"mountains_00104_top_inverted.png","F","mountains","33","top","top_inverted","mountains_00104",1
"239","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",239,"33",677,"mountains_00107_top.png","F","mountains","33","top","top","mountains_00107",1
"240","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",240,"31",640,"beaches_00119_bottom.png","S","beaches","31","bottom","bottom","beaches_00119",1
"241","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",241,"32",629,"forests_00189_bottom.png","D","forests","32","bottom","bottom","forests_00189",1
"242","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",242,"38",584,"offices_00166_bottom.png","L","offices","38","bottom","bottom","offices_00166",1
"243","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",243,"37",3488,"highways_00280_top.png","K","highways","37","top","top","highways_00280",1
"244","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",244,"32",722,"forests_00111_bottom.png","D","forests","32","bottom","bottom","forests_00111",1
"245","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",245,"32",627,"forests_00267_bottom.png","D","forests","32","bottom","bottom","forests_00267",1
"246","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",246,"36",1416,"city_00281_bottom.png","J","city","36","bottom","bottom","city_00281",1
"247","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",247,"38",661,"offices_00281_bottom.png","L","offices","38","bottom","bottom","offices_00281",1
"248","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",248,"32",881,"forests_00125_top.png","D","forests","32","top","top","forests_00125",1
"249","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",249,"31",1003,"beaches_00235_bottom.png","S","beaches","31","bottom","bottom","beaches_00235",1
"250","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",250,"37",929,"highways_00302_top.png","K","highways","37","top","top","highways_00302",1
"251","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",251,"37",698,"highways_00146_top.png","K","highways","37","top","top","highways_00146",1
"252","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",252,"38",580,"offices_00117_top.png","L","offices","38","top","top","offices_00117",1
"253","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",253,"37",794,"highways_00176_bottom.png","K","highways","37","bottom","bottom","highways_00176",1
"254","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",254,"31",968,"beaches_00185_top.png","S","beaches","31","top","top","beaches_00185",1
"255","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",255,"38",656,"offices_00114_bottom.png","L","offices","38","bottom","bottom","offices_00114",1
"256","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",256,"32",619,"forests_00253_bottom.png","D","forests","32","bottom","bottom","forests_00253",1
"257","2023-04-13","00:59:05","5c842b246a4b9b0014c84c30","categorize","categorize",257,"33",585,"mountains_00108_bottom.png","F","mountains","33","bottom","bottom","mountains_00108",1
