StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,dogcat,Q227_First Click,Q227_Last Click,Q227_Page Submit,Q227_Click Count,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,AccuracyDT3,ShareDT2,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,AccuracyRF4,ShareRF4,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,KnowlingShareFalse,Random,Google,Comments,random,confirmCode
12/1/20 11:52,12/1/20 12:06,0,100,838,1,12/1/20 12:06,Cat,11.845,24.881,27.395,5,4,2,28.092,42.594,44.33,5,3,1,13.905,19.942,20.948,5,3,1,23.415,28.481,29.418,6,4,2,10.242,28.592,29.659,5,2,2,18.581,23.05,24.12,4,2,1,6.606,9.959,11.493,4,5,2,18.486,21.6,22.301,4,5,2,5.736,13.718,14.875,4,2,1,12.28,21.797,22.964,6,1,1,16.461,21.242,22.358,5,3,1,7.39,12.925,13.877,6,2,1,18.731,23.217,24.186,5,2,1,16.398,21.315,22.935,4,5,2,7.326,15.45,16.433,6,2,1,6.818,12.57,14.321,4,5,4,2.485,94.286,95.255,13,4,10 seconds,20,4.492,8.596,9.496,6,40,80,7.41,43.479,44.634,13,3,2,2,2,1,"3,5",30,2,,4,6,1,,2,,5,2,1,2,3,2,No,2,2,,0,10
12/1/20 12:01,12/1/20 12:06,0,100,334,1,12/1/20 12:06,cat,3.701,4.564,5.583,2,3,1,9.042,12.072,14.097,3,3,1,3.44,4.843,6.373,2,3,1,3.4,4.451,5.425,2,3,1,2.834,3.626,5.43,2,3,1,3.402,4.268,4.924,2,3,1,3,4.616,5.44,2,4,1,4.73,5.59,6.991,2,3,1,2.635,3.759,4.786,2,2,1,5.575,7.115,15.387,2,2,1,4.201,9.74,10.561,4,2,1,2.746,3.582,4.642,2,2,1,3.022,6.211,6.961,3,2,1,2.623,3.986,4.858,2,3,1,2.554,4.28,5.227,3,2,1,3.355,4.279,5.206,2,3,1,2.437,88.91,97.893,24,4,10 seconds,39,2.442,5.901,7.08,2,10,20,2.915,19.797,20.512,9,3,2,1,2,2,"3,5",22,2,,4,5,1,,3,,4,2,2,2,1,3,,2,2,,1,
12/1/20 11:56,12/1/20 12:06,0,100,613,1,12/1/20 12:06,cat,9.77,12.406,14.463,2,1,1,8.863,14.384,17.02,2,1,1,15.156,20.973,23.986,2,4,3,16.703,20.605,22.264,2,2,1,11.968,18.734,19.985,3,1,1,9.349,13.281,14.908,2,6,1,5.136,9.459,10.97,2,6,4,25.361,29.265,31.671,2,3,2,5.677,8.292,10.839,2,1,1,22.654,27.739,29.712,2,3,2,6.148,8.209,10.747,2,1,1,3.832,5.705,8.421,2,1,1,16.125,19.74,22.591,2,1,1,11.338,19.154,20.772,2,4,4,4.938,9.996,13.096,3,6,4,5.233,7.596,8.955,2,6,6,11.116,20.722,43.885,3,10,10,1,6.572,10.729,13.913,2,10,86,10.719,39.327,41.86,5,3,2,2,2,1,"3,5",61,2,,3,4,1,,2,,6,2,1,2,5,1,No ,2,2,,1,30
12/1/20 11:54,12/1/20 12:07,0,100,748,1,12/1/20 12:07,cat,12.729,13.863,15.087,2,2,1,14.064,15.495,17.038,2,4,1,8.954,13.987,16.479,2,4,2,11.834,12.799,14.216,2,4,1,10.036,11.983,13.919,2,5,1,13.529,19.517,21.468,2,5,2,7.199,12.635,13.636,2,5,1,9.193,14.879,16.245,2,5,1,9.807,11.785,12.81,2,2,1,11.099,12.406,17.041,2,4,1,9.385,11.398,12.502,3,2,1,8.511,9.638,11.269,2,2,1,12.448,14.353,16.16,2,1,1,16.654,25.816,27.759,3,2,1,9.788,13.461,14.673,2,4,1,12.488,16.267,17.9,3,4,1,2.942,86.496,132.074,11,4,10,39,4.843,8.157,10.326,2,0,65,6.126,27.202,29.041,5,3,2,1,2,1,"3,5",49,1,,3,5,1,,2,,6,2,1,1,4,1,No.,2,2,,0,49
12/1/20 12:00,12/1/20 12:07,0,100,426,1,12/1/20 12:07,cat,5.663,6.777,7.972,2,1,1,6.804,9.525,10.601,3,4,3,7.809,10.971,12.117,3,1,2,7.29,8.002,9.39,2,2,2,5.554,7.475,8.349,2,2,2,6.297,9.089,9.803,2,5,4,4.726,7.296,8.282,3,6,2,7.971,9.612,10.724,2,5,2,6.536,8.267,9.304,3,1,1,8.546,9.755,10.704,2,4,2,8.942,10.174,11.479,2,1,1,3.84,4.985,6.271,2,1,1,4.272,5.601,7.589,2,1,1,5.776,7.249,8.105,2,4,2,5.621,8.012,9.178,3,4,3,5.4,7.353,8.301,2,5,3,1.672,11.584,16.604,6,24,10,39,5.473,6.854,7.64,2,30,100,7.296,27.935,29.044,6,3,2,1,2,2,"3,5",47,2,,4,3,1,,2,,5,2,1,1,4,1,"Yes, because some of the items you see are so ludacris I share them and talk about Fake News.",2,2,,1,
12/1/20 11:59,12/1/20 12:07,0,100,475,1,12/1/20 12:07,cat,7.435,8.716,10.448,2,2,1,8.082,9.199,10.708,2,3,2,4.913,6.241,7.663,2,2,1,6.294,9.411,10.937,3,4,2,7.8,9.22,10.77,2,2,1,6.832,8.143,9.859,2,2,2,5.44,6.893,8.201,2,4,2,11.367,12.645,14.023,2,2,2,8.397,9.639,10.921,2,3,2,6.981,7.73,9.542,2,2,1,9.25,13.019,14.399,3,1,1,7.456,9.462,10.833,2,2,1,11.199,12.749,14.101,2,2,1,8.35,10.333,11.561,2,2,1,13.443,17.174,18.688,2,4,2,7.098,8.068,9.727,2,4,2,5.101,46.603,54.957,6,4,10,39,2.531,4.71,6.028,2,29,72,3.475,18.157,20.898,5,3,2,2,2,1,"3,5",57,2,,4,3,1,,2,,4,2,1,1,5,1,,2,2,,0,49
12/1/20 11:58,12/1/20 12:07,0,100,567,1,12/1/20 12:07,cat,4.137,7.617,8.701,4,6,2,2.994,4.74,5.794,3,4,1,4.162,6.956,7.874,4,1,1,4.59,7.614,8.745,4,4,1,4.07,7.249,8.098,4,1,1,3.036,5.444,6.557,3,4,2,6.084,11.826,13.447,4,5,1,7.038,9.294,10.794,3,4,2,4.787,8.742,9.971,4,1,1,9.461,12.286,12.605,5,1,1,4.564,6.673,7.748,4,1,1,3.155,7.373,8.249,6,5,1,5.015,6.796,7.85,3,1,1,4.323,8.031,9.181,4,3,1,4.484,6.492,7.532,3,3,1,3.125,9.223,10.32,3,3,1,6.987,45.926,47.502,6,4,10,39,4.154,8.799,10.299,2,15,80,3.219,23.39,24.531,10,3,2,1,2,1,"3,5",25,1,,6,12,1,,2,,6,2,1,2,5,1,No. ,2,2,,1,73
12/1/20 12:02,12/1/20 12:08,0,100,380,1,12/1/20 12:08,cat,6.068,8.101,9.161,2,2,1,5.843,6.314,7.187,2,2,1,9.378,11.189,12.107,3,4,1,6.208,6.741,7.379,2,2,1,9.085,12.157,12.569,4,4,2,3.545,4.687,5.544,2,6,6,4.918,7.997,8.288,5,5,4,8.63,9.553,10.544,3,2,1,4.762,5.287,6.402,2,1,1,4.697,5.304,6.473,2,1,1,9.179,9.68,12.042,2,1,1,3.463,4.616,6.407,3,1,1,3.982,4.83,6.561,2,1,1,4.615,5.434,7.051,2,2,1,3.118,4.081,4.417,3,1,1,11.823,12.557,13.719,2,3,1,4.031,30.63,33.643,4,8,10,20,2.962,7.491,8.071,2,9,40,6.106,32.73,34.048,6,3,2,1,2,1,"3,5",22,1,,3,6,1,,2,,5,3,2,1,4,2,"No, I wouldn't share an article regardless on social media.",2,2,,1,57
12/1/20 12:02,12/1/20 12:09,0,100,404,1,12/1/20 12:09,cat,4.507,5.769,6.833,2,1,1,3.865,4.779,6.329,2,1,1,4.057,4.833,6.197,2,2,1,12.347,13.34,16.239,2,1,1,5.981,7.695,9.117,2,1,1,9.747,10.621,12.277,2,5,1,8.511,9.221,10.052,2,4,1,2.695,3.714,6.517,2,1,1,3.285,4.265,5.636,2,1,1,8.623,9.335,11.843,2,1,1,1.916,3.07,7.685,2,1,1,4.77,5.757,7.21,2,1,1,6.276,7.901,9.622,2,3,1,5.031,6.607,7.947,2,4,1,5.161,5.955,7.067,2,4,1,5.996,12.464,14.07,5,3,1,1.546,76.728,91.719,4,4,10,39,3.552,5.97,6.692,2,9,80,4.717,23.129,24.057,5,3,2,1,2,1,"3,5",37,1,,6,11,1,,2,,5,2,1,1,3,2,No,2,2,,1,66
12/1/20 12:01,12/1/20 12:09,0,100,463,1,12/1/20 12:09,cat,4.427,5.944,6.623,4,2,2,5.359,8.318,9.012,4,2,2,5.297,9.236,9.861,6,2,1,9.482,11.667,12.327,4,4,2,1.921,11.703,12.677,5,2,2,5.43,8.118,8.783,5,2,2,5.291,6.87,7.48,4,4,5,8.268,13.369,14.112,7,4,4,4.451,6.42,7.147,4,4,2,6.571,7.908,8.585,4,2,2,4.649,6.993,7.717,5,2,2,5.968,7.777,8.359,4,3,2,12.259,17.319,17.984,6,3,3,6.791,10.333,11.12,4,3,3,4.431,7.604,8.247,5,4,4,5.357,7.471,8.084,4,5,5,2.164,31.411,44.339,4,8,50,39,2.466,5.483,6,4,22,83,3.661,37.639,38.639,12,3,2,1,2,1,"3,5",19,2,,4,10,1,,2,,5,2,2,2,1,3,No. I would not share something that I thought was inaccurate,2,2,,0,26
12/1/20 11:57,12/1/20 12:09,0,100,756,1,12/1/20 12:09,Cat,7.782,8.408,9.747,2,1,1,10.995,12.049,13.614,2,2,1,9.966,11.905,13.076,3,1,1,12.508,13.408,14.903,2,5,1,8.887,9.864,12.156,2,6,1,6.766,13.584,14.679,3,6,1,6.141,7.707,9.114,2,6,1,20.679,23.836,25.34,2,4,1,10.992,15.873,19.654,2,1,1,13.793,17.811,19.091,3,2,1,13.313,25.161,26.593,2,1,1,4.69,6.013,7.075,2,1,1,12.366,16.223,16.849,3,2,1,9.35,10.946,12.476,2,4,1,7.206,9.615,10.443,2,3,1,9.734,11.37,12.726,2,4,1,6.076,170.293,175.553,5,4,10,39,3.612,8.322,9.181,3,0,30,7.611,34.79,36.201,5,3,2,1,2,1,"3,5",63,2,,2,6,1,,3,,4,2,1,1,4,2,I think there were a few that were not true and NO I do not share anything on social media.  Nothing!,2,2,thank you,0,32
12/1/20 11:57,12/1/20 12:10,0,100,821,1,12/1/20 12:10,Cat,8.298,17.233,17.876,5,2,2,28.086,38.738,39.463,4,3,4,7.199,12.2,12.941,4,5,1,9.09,16.205,16.882,4,6,1,0.991,14.531,15.201,7,1,4,9.399,24.385,25.09,5,2,1,7.044,14.645,15.264,6,6,5,12.306,18.907,20.131,4,6,5,9.407,14.522,15.276,4,1,6,10.766,44.184,46.056,10,2,1,4.229,20.911,23.183,8,1,1,10.109,19.49,19.935,4,1,5,2.67,18.94,19.784,6,3,6,6.547,14.681,15.302,4,2,1,6.884,13.001,13.824,4,2,1,6.83,16.831,17.587,8,4,5,1.056,143.99,151.263,11,8years,50 seconds ,20 days,5.37,12.708,15.541,3,16,89,8.273,60.922,78.695,19,3,2,1,2,1,"3,5",38,2,,6,12,1,,3,,4,4,2,2,1,3,Yes - I did so from the context that I would share via Apple news/Email/text. I do this often.,2,2,,1,42
12/1/20 12:01,12/1/20 12:10,0,100,534,1,12/1/20 12:10,Cat,9.192,9.801,10.87,2,1,1,17.785,18.609,19.954,2,1,1,9.749,11.4,12.627,2,1,1,12.45,14.31,17.868,2,1,1,8.018,9.159,9.98,2,4,4,8.445,9.353,10.429,2,3,3,9.076,10.696,11.584,2,5,5,9.791,10.781,11.968,2,1,1,41.662,42.195,43.597,2,1,1,10.065,11.16,12.115,2,1,1,10.572,11.809,12.885,2,1,1,7.751,8.366,9.629,2,1,1,10.409,11.008,12.596,2,1,1,10.711,13.088,14.449,2,3,3,47.732,54.1,55.019,2,2,2,7.422,7.984,10.651,2,1,1,6.549,36.805,42.202,3,8,10,39,5.42,11.978,12.748,3,5,90,8.736,35.443,36.655,5,3,2,1,2,1,"3,5",48,1,,7,11,4,,2,,5,2,1,1,5,1,No,2,2,,0,64
12/1/20 11:58,12/1/20 12:10,0,100,730,1,12/1/20 12:10,Cat,4.581,5.481,7.299,2,1,1,7.092,8.152,10.113,2,1,1,5.511,6.609,8.358,2,1,1,64.456,65.329,66.326,2,1,1,20.627,25.827,27.59,2,4,4,5.448,6.572,8.296,2,5,5,11.054,16.585,17.734,4,6,1,14.72,16.858,18.619,2,1,1,8.404,10.104,12.478,2,1,1,6.98,7.984,10.017,2,1,1,8.076,9.777,19.213,2,1,1,9.827,11.979,35.986,2,1,1,12.403,15.541,17.081,2,1,1,8.175,14.277,60.013,2,1,1,6.397,7.383,8.816,2,5,5,111.316,112.085,113.796,2,2,2,3.141,37.755,41.72,3,8,50,40,5.548,8.476,9.618,2,41,61,17.107,49.727,51.82,5,3,2,1,2,1,3,45,1,,5,10,1,,3,,4,1,1,1,5,2,No,2,2,,1,41
12/1/20 11:58,12/1/20 12:11,0,100,754,1,12/1/20 12:11,Cat,4.283,5.556,6.368,2,2,1,3.608,5.638,6.233,3,4,1,143.474,145.501,146.076,3,1,1,4.678,5.692,6.633,2,4,1,5.197,7.509,8.551,3,4,1,4.782,6.65,7.601,4,1,1,4.195,5.253,6.155,2,4,1,6.981,8.638,9.632,2,1,1,2.921,3.955,5.476,3,1,1,4.829,5.758,6.621,3,3,1,8.035,9.462,11.116,3,1,1,4.1,4.716,5.653,2,2,1,40.897,43.677,45.086,3,1,1,15.63,17.562,18.521,4,1,1,4.847,6.381,7.236,3,3,1,5.964,6.707,7.707,2,4,1,11.97,36.064,42.011,4,8,10,16,2.768,4.302,5.336,2,63,64,234.984,250.793,251.739,5,3,2,1,2,1,"3,5",29,1,,5,7,1,,2,,4,1,1,2,4,2,No I did not,2,2,,0,29
12/1/20 12:04,12/1/20 12:11,0,100,392,1,12/1/20 12:11,cat,4.645,5.19,6.181,2,1,1,8.728,9.752,10.598,2,3,1,5.098,5.778,6.673,2,1,1,11.386,12.61,14.265,3,3,1,8.1,8.86,10.227,2,4,1,6.287,7.351,8.126,2,3,1,8.214,11.534,12.412,3,5,1,9.14,11.212,12.114,3,4,1,5.249,5.777,7.256,2,1,1,8.073,9.801,10.808,3,1,1,7.853,10.301,11.276,2,4,1,6.324,8.74,9.746,2,1,1,7.26,7.9,9.427,2,1,1,8.28,12.047,13.118,2,1,1,4.055,4.831,5.845,2,3,1,6.421,7.021,8.484,2,4,1,1.573,12.837,20.738,3,8,50,20,3.084,6.316,7.248,5,42,60,3.512,27.623,28.686,5,2,2,2,2,2,"3,5",60,2,,3,5,1,,2,,4,5,1,1,5,2,I wouldn't be likely to share ANYTHING on social media I don't trust the news anymore at all,2,2,,1,7
12/1/20 12:08,12/1/20 12:11,0,100,167,1,12/1/20 12:11,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41
12/1/20 12:05,12/1/20 12:11,0,100,352,1,12/1/20 12:11,cat,6.999,8.127,9.205,2,3,1,8.613,9.879,10.821,2,3,1,9.168,11.875,12.97,2,1,1,7.006,8.981,9.891,3,4,1,4.076,4.845,6.246,2,1,1,6.798,7.596,8.765,2,1,1,4.404,5.694,6.822,2,4,1,5.58,6.377,8.157,2,1,1,7.172,7.977,9.361,2,2,1,11.578,12.153,13.167,2,1,1,6.896,8.756,9.722,3,2,1,5.108,5.874,7.068,2,1,1,5.811,6.609,7.967,2,1,1,5.319,6.778,7.853,2,4,1,3.272,3.763,5.413,2,1,1,4.455,7.469,9.087,3,4,2,2.54,10.587,33.623,2,4,10,39,4.883,6.406,7.442,2,40,61,8.698,29.526,30.782,5,3,2,2,2,1,"3,5",47,2,,5,12,1,,2,,4,2,1,1,5,2,no,2,2,,1,68
12/1/20 12:05,12/1/20 12:11,0,100,374,1,12/1/20 12:11,cat,6.336,7.852,12.732,3,4,3,11.942,17.93,23.653,3,4,3,5.325,17.712,19.001,3,2,3,4.508,5.422,6.863,2,4,3,3.194,4.156,5.601,2,2,3,5.843,10.056,26.337,2,3,3,11.807,12.655,37.802,2,4,3,2.88,3.557,5.801,2,4,3,9.58,10.224,11.767,2,4,3,4.514,5.411,6.24,2,4,3,4.285,5.067,6.125,2,2,3,7.483,9.889,10.883,3,4,3,14.898,21.53,22.971,3,3,3,5.687,6.812,7.83,2,3,3,2.964,4.106,5.474,3,3,3,5.552,8.555,9.903,2,2,3,2.505,8.36,13.969,4,8,5,20,3.028,6.136,7.327,3,20,30,3.722,16.261,18.318,5,3,2,2,2,1,"3,5",30,2,,5,7,1,,2,,4,5,1,1,4,2,No,2,2,,0,66
12/1/20 11:59,12/1/20 12:11,0,100,730,1,12/1/20 12:11,Cat,6.293,18.134,19.212,6,4,2,14.322,18.927,19.875,4,3,1,8.485,16.506,17.25,4,1,1,15.835,18.955,19.898,3,2,1,5.619,8.552,9.423,3,5,1,7.384,10.459,11.453,3,1,1,2.86,10.693,11.599,3,5,1,10.964,24.811,25.915,4,2,1,21.888,22.884,23.649,2,2,1,12.916,15.615,16.701,2,4,2,9.331,11.3,12.186,2,2,1,5.799,7.401,8.472,2,2,1,5.178,6.026,6.984,3,1,1,5.829,9.06,9.532,5,1,1,7.376,8.877,9.739,3,3,1,22.277,24.423,25.239,2,4,1,9.366,69.344,115.296,3,8,50,10,8.699,13.287,14.808,3,62,68,7.933,46.407,50.385,8,3,2,1,2,1,2,72,2,,5,10,4,,1,,4,3,1,1,3,2,No,2,2,,1,14
12/1/20 12:03,12/1/20 12:12,0,100,535,1,12/1/20 12:12,cat,6.835,8.601,9.983,3,1,1,9.601,12.188,13.62,4,1,1,8.607,11.865,12.655,6,1,1,9.626,12.358,13.55,5,2,1,6.607,9.541,10.278,5,4,1,9.101,11.898,12.697,4,2,1,7.023,13.067,14.065,6,4,2,9.801,13.18,13.834,4,2,1,5.227,8.844,9.748,5,2,1,7.501,9.785,10.863,4,1,1,5.401,9.914,11.009,6,1,1,8.902,12.052,12.729,4,1,1,6.301,15.316,16.301,8,1,1,4.7,8.384,9.15,5,3,1,7.763,14.365,15.609,6,1,1,12.751,17.383,18.1,6,4,2,30.101,69.749,70.305,16,8,50,20,3.101,6.621,7.754,4,66,82,4.303,25.193,26.722,13,3,2,1,2,1,"3,5",52,2,,3,6,1,,2,,5,2,1,1,5,2,No,1,2,Super interesting study!!  Best of luck. ,1,42
12/1/20 12:07,12/1/20 12:12,0,100,294,1,12/1/20 12:12,Cat,6.359,7.027,7.539,2,3,3,0.364,0.779,1.757,2,4,3,4.131,5.034,5.691,3,1,1,0.267,1.125,2,2,3,4,0.635,2.113,3.094,4,5,3,13.047,14.783,15.768,5,3,3,3.541,5.672,6.197,3,5,6,1.246,1.528,2.413,2,4,3,0.596,4.37,5.141,3,3,3,16.645,17.475,18.285,3,2,3,0.609,3.447,5.017,3,3,3,0.709,4.918,5.833,5,3,5,0.752,1.508,2.227,3,3,2,0.762,2.467,3.306,4,1,1,0.629,1.064,1.949,2,3,2,0.852,1.298,1.911,2,2,4,1.881,71.459,73.214,8,4,10,39,2.059,3.522,4.033,3,84,39,5.4,27.017,27.755,10,1,2,1,2,1,"3,5",22,1,,7,6,1,,1,,3,1,1,1,4,1,To spread the false lies,2,2,,1,29
12/1/20 12:01,12/1/20 12:12,0,100,696,1,12/1/20 12:12,Cat,15.589,48.186,49.077,3,5,4,6.844,8.032,8.953,2,5,5,8.137,10.785,11.101,6,5,5,9.184,9.891,10.693,2,5,5,10.494,11.451,12.247,2,5,5,7.001,8.767,9.542,3,3,3,7.47,8.186,9.299,2,5,5,49.065,50.941,51.888,4,5,4,5.633,7.527,9.187,2,5,5,12.069,16.221,17.158,3,4,4,68.619,69.442,70.747,2,3,2,31.372,32.6,33.427,2,2,2,10.794,12.999,14.428,2,1,2,31.053,33.381,34.304,2,2,2,4.045,5.337,6.559,2,2,2,7.479,47.26,49.488,3,2,3,1.946,31.694,45.192,4,4,10,39,3.164,6.386,7.311,3,30,70,5.407,25.075,26.017,5,3,2,1,2,1,"3,5",18,1,,2,12,1,,2,,5,5,2,2,5,2,,2,2,,0,
12/1/20 12:07,12/1/20 12:12,0,100,348,1,12/1/20 12:12,cat,5.063,6.582,7.529,2,1,1,5.375,7.052,8.568,2,6,1,12.686,15.521,16.408,4,1,1,6.753,7.749,8.703,2,2,1,3.185,28.452,29.663,4,2,3,6.853,11.316,11.775,4,4,1,6.733,9.523,10.791,2,6,1,11.216,11.864,12.844,2,1,1,4.563,5.395,6.452,2,1,1,6.883,7.943,9.129,2,1,1,5.811,7.62,8.573,2,1,1,3.597,4.749,5.821,2,1,1,5.231,6.006,7.265,2,1,1,14.009,15.565,16.599,2,5,1,5.348,7.374,8.77,2,2,1,8.155,8.876,9.842,2,1,1,1.715,7.47,12.779,3,8,50,20,3.125,7.269,8.085,2,60,75,4.299,21.997,23.169,5,3,2,1,2,1,"3,5",39,1,,6,10,1,,2,,4,1,1,2,4,1,n/a,2,2,n/a,0,9
12/1/20 12:04,12/1/20 12:12,0,100,493,1,12/1/20 12:12,Cat ,4.946,7.201,8.352,4,1,1,9.07,11.401,12.243,3,2,1,4.707,6.821,8.04,4,3,1,7.392,10.961,11.92,4,2,1,9.27,11.077,11.976,4,3,1,6.852,9.159,10.191,5,2,1,6.096,10.279,11.348,5,4,1,8.637,12.921,14.586,4,3,1,6.346,11.824,14.167,4,4,1,7.492,14.675,16.095,5,1,1,6.568,8.267,10.335,3,1,1,4.329,6.987,7.779,4,1,1,6.144,13.721,14.537,6,1,1,4.305,10.35,12.06,6,3,1,6.736,8.154,9.847,3,4,1,5.757,10.966,12.54,4,4,1,5.897,36.944,40.968,4,8,10,20,4.164,20.281,21.359,10,15,85,3.199,10.661,11.55,8,3,2,2,2,1,"3,5",29,2,,2,4,1,,2,,5,2,1,2,5,2,No,2,2,,1,4
12/1/20 12:01,12/1/20 12:13,0,100,713,1,12/1/20 12:13,Cat,4.659,7.036,7.708,4,5,4,31.714,33.573,34.55,3,1,1,7.7,10.29,11.072,3,1,1,8.119,10.234,11.026,3,1,1,9.233,14.8,15.515,4,6,6,7.754,9.561,10.294,4,6,6,7.372,15.555,16.205,4,6,5,6.975,21.657,22.281,7,1,1,5.09,7.598,9.248,3,1,1,11.844,13.885,14.657,3,3,1,6.925,31.167,32.01,6,1,1,4.412,7.25,8.126,3,1,1,8.733,10.892,11.632,3,6,6,14.558,18.024,18.863,4,6,1,4.496,6.989,7.645,4,6,6,70.037,84.952,87.017,4,6,6,1.311,151.629,157.079,5,8,Yes,20,2.292,5.902,6.592,5,61,60,6.478,57.659,58.518,9,3,2,1,2,2,3,35,2,,2,4,1,,2,,6,2,1,1,5,2,,2,2,,1,
12/1/20 12:06,12/1/20 12:13,0,100,427,1,12/1/20 12:13,cat,2.73,3.833,4.788,3,1,2,32.47,32.901,34.044,2,1,2,61.331,64.339,65.397,4,1,2,6.454,6.838,7.591,2,1,1,50.499,51.107,52.148,2,1,1,1.505,2.065,3.485,2,1,2,1.657,2.152,2.939,2,2,1,0.362,0.923,1.618,2,2,2,8.186,10.002,10.705,4,1,1,1.115,2.099,2.851,2,2,3,4.847,5.45,6.571,2,1,1,4.044,4.493,5.219,2,1,1,1.469,1.861,2.755,2,1,1,6.183,6.615,7.424,2,2,2,1.77,2.451,3.619,2,1,2,1.642,2.186,2.916,2,3,2,9.895,25.431,31.119,4,8,50,20,1.171,1.85,2.967,2,52,52,2.184,13.472,14.832,6,3,2,1,2,1,"3,5",58,1,,4,6,1,,2,,6,2,1,2,3,2,No. Fake news is rampant.,2,2,Purpose??,0,43
12/1/20 11:51,12/1/20 12:13,0,100,1309,1,12/1/20 12:13,cat,9.592,16.519,17.414,4,1,1,4.556,14.606,16.251,4,1,1,10.051,24.952,26.225,4,1,1,9.357,17.748,18.649,4,2,1,8.123,18.705,20.371,3,4,1,11.784,15.856,17.018,3,5,1,8.157,12.795,14.123,4,6,6,13.1,22.807,24.965,5,4,1,7.594,11.615,12.701,4,1,1,15.603,20.417,21.342,4,1,1,11.294,14.934,16.28,5,1,1,6.816,8.29,9.444,3,1,1,17.065,31.869,33.377,5,2,1,7.334,8.837,9.735,2,6,6,6.734,8.572,9.164,3,6,6,9.496,12.771,13.455,3,5,5,62.141,68.669,72.929,3,4,10,39,2.915,9.927,11.23,3,0,81,7.415,129.495,130.943,9,3,2,1,2,1,"3,5",59,2,,5,5,1,,3,,4,2,1,1,4,1,I don't recall doing that.,2,2,"You chose many left leaning news sources which tend to mimick one another, i.e., they all follow the same liberal narrative, and very often distort the truth.",1,45
12/1/20 12:05,12/1/20 12:13,0,100,480,1,12/1/20 12:13,cat,7.359,7.711,8.337,2,1,1,16.582,19.234,20.265,3,2,1,9.983,10.452,11.517,2,1,1,8.909,11.28,12.26,3,5,2,13.635,45.836,46.346,5,6,3,12.207,12.884,14.329,2,5,2,6.728,7.888,8.706,2,6,6,11.465,12.673,13.737,2,4,2,14.665,15.325,16.27,3,1,1,7.716,9.567,9.935,3,1,1,5.445,6.213,7.024,2,1,1,16.448,18.419,18.76,4,1,1,14.241,16.466,19.058,2,1,1,7.079,9.038,9.693,2,6,5,34.722,36.703,37.463,2,4,2,17.658,20.181,20.985,2,5,3,1.443,19.962,22.907,4,4,10,39,4.573,7.259,8.401,2,20,85,2.866,49.943,51.063,11,3,2,1,2,1,"3,5",37,1,,5,11,1,,2,,5,2,1,1,4,2,No.,2,1,,1,76
