StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,dogcat,PoliticalParty,Q227_First Click,Q227_Last Click,Q227_Page Submit,Q227_Click Count,LikedDT1,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,LikedDT2,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,LikedDT3,AccuracyDT3,ShareDT2,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,LikedDT4,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,LikedRT1,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,LikedRT2,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,LikedRT3,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,LikedRT4,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,LikedDF1,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,LikedDF2,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,LikedDF3,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,LikedDF4,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,LikedRF1,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,LikedRF2,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,LikedRF3,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,LikedRF4,AccuracyRF4,ShareRF4,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,AnswerNotReflect,AnswerNotReflectElab,Answerliking,AnswerLikingElab,InfluencedByIncentiv,InfluencedByElab,InfluencedbyTask,InfluencedbyTaskElab,KnowlinglyShareFalse,KnowlinglyExplain,Random,Google,Comments,random,confirmCode,Party
1/22/21 12:27,1/22/21 12:45,0,100,1052,1,1/22/21 12:45,cat,1,30.881,38.017,39.155,3,5,4,1,33.084,72.44,73.535,3,2,3,1,8.876,18.534,19.35,3,1,4,1,10.945,18.275,19.39,3,2,5,1,9.418,14.364,15.331,3,4,4,1,9.457,30.391,31.601,4,5,2,2,23.555,35.885,36.866,3,5,5,1,12.395,17.362,18.272,3,5,5,1,13.306,23.913,24.902,3,1,2,1,13.486,34.379,35.478,3,1,2,1,13.128,19.459,20.398,3,1,1,1,14.466,21.046,22.041,3,5,5,1,44.799,51.069,52.03,4,4,2,1,10.71,28.804,30.053,5,6,4,1,7.72,11.917,14.865,3,6,4,1,5.825,13.618,14.583,3,6,5,1,5.213,54.813,98.013,3,8,10 seconds,39 days,3.553,10.077,11.984,3,30,70,38.91,90.228,91.499,6,3,2,1,2,1,"3,5",20,2,,3,10,1,,2,,6,2,1,1,2,2,1,"I figure the person who is conducting this study is liberal so, while I generally answered according to what I thought was and was not factually true, the ones I was unsure about I answered in accord with what liberals would want to be true.",2,,1,,2,,2,,2,2,,3,10,Republican
1/22/21 12:35,1/22/21 12:46,0,100,663,1,1/22/21 12:46,Cat,1,8.139,17.387,18.264,5,,2,2,16.246,20.425,21.199,4,,4,1,8.683,11.101,11.86,5,,2,1,7.413,12.982,14.009,5,,4,1,7.713,17.01,18.193,6,,4,1,9.143,11.378,12.173,3,,2,1,6.216,13.591,14.56,6,,5,1,14.353,16.731,18.732,3,,3,1,9,13.835,14.561,5,,2,1,12.168,17.938,19.068,7,,3,1,8.119,15.096,15.974,5,,3,1,6.703,12.934,14.891,5,,2,1,8.669,12.022,13.036,5,,2,1,6.612,14.233,15.312,6,,2,1,10.237,20.408,20.701,6,,3,1,15.847,18.16,19.252,4,,2,1,1.144,48.71,52.77,7,8,50 seconds ,20 days ,10.947,16.032,16.537,4,80,80,13.095,39.95,42.207,9,2,2,1,2,2,"3,5",30,2,,6,10,1,,2,,4,2,1,1,4,2,,,2,,,,,,2,,2,2,,1,24,Republican
1/22/21 12:28,1/22/21 12:46,0,100,1092,1,1/22/21 12:46,Cat,1,1.099,16.069,16.933,8,2,2,1,8.125,26.631,27.55,10,3,2,1,8.782,25.182,26.07,10,1,5,4,9.119,49.215,49.908,20,5,2,5,11.456,22.033,22.59,5,5,3,5,4.914,13.28,14.318,6,5,5,6,2.089,15.928,16.6,9,6,6,5,6.393,18.304,19.167,7,2,2,2,6.913,15.402,16.285,8,2,1,2,11.846,22.368,22.957,7,4,2,5,8.938,24.024,24.372,7,1,2,1,6.752,32.805,35.725,13,5,2,2,10.03,22.531,28.035,8,2,1,2,7.745,24.477,25.374,11,6,5,5,4.118,10.293,11.286,9,5,5,5,6.602,27.382,27.705,11,6,5,6,7.713,20.84,21.837,5,8,50,20,7.824,17.866,19.165,7,50,70,8.345,144.435,145.046,23,3,2,1,2,1,"3,5",39,2,,5,7,2,,2,,4,5,1,1,5,1,,,1,,,,2,,2,I don't like misinforming people.,2,2,,2,66,Republican
1/22/21 12:44,1/22/21 12:47,0,100,143,1,1/22/21 12:47,okay,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,Democrat
1/22/21 12:34,1/22/21 12:47,0,100,794,1,1/22/21 12:47,cat,1,4.987,23.478,26.222,7,1,1,1,6.334,58.449,60.013,7,3,3,1,8.72,18.875,20.235,7,2,2,1,6.593,15.91,17.74,6,1,2,1,14.875,23.848,25.41,6,6,3,1,8.093,15.794,18.716,5,6,4,1,10.84,54.05,55.661,8,6,4,2,8.25,18.564,19.946,6,6,6,4,5.5,11.495,13.64,5,1,1,1,9.549,18.696,24.519,7,5,2,1,5.64,14.629,22.793,6,1,1,1,5.244,14.208,15.977,5,1,3,1,6.507,14.562,16.706,6,6,4,1,8.201,15.594,17.294,5,4,1,1,3.709,10.036,11.784,6,6,2,1,5.741,20.976,22.682,9,6,1,1,6.784,22.035,24.596,3,8,50,20,11.128,14.604,16.434,2,1,98,5.171,27.612,29.487,10,3,2,1,2,1,"3,5",39,2,,3,5,1,,2,,6,2,1,1,5,2,2,,2,,1,I answered what I truly belived to be correct no matter my personal opinion because I wanted the bonus,2,,2,"I never share any political articles on social media, whether they are true or false",2,2,,3,71,Republican
1/22/21 12:38,1/22/21 12:48,0,100,595,1,1/22/21 12:48,cat,1,4.99,12.412,13.582,7,2,5,3,8.255,13.75,15.487,4,1,4,1,6.992,15.581,16.761,7,2,4,3,6.91,13.43,16.118,5,3,4,1,7.955,15.56,16.932,7,5,4,4,6.45,11.497,12.702,5,4,1,1,15.362,24.313,25.683,5,5,2,1,9.296,15.328,16.797,6,5,3,1,7.353,11.986,13.17,6,4,3,1,7.789,13.837,14.851,7,5,1,1,12.103,16.69,18.589,5,1,1,1,7.064,14.168,15.454,8,4,4,1,8.043,14.248,15.322,5,6,1,1,6.753,10.41,12.244,4,6,1,1,4.773,7.611,9.335,4,6,1,1,7.005,10.363,12.289,5,5,1,1,4.965,19.411,27.161,3,8,10,39,3.519,5.234,8.329,2,59,71,56.207,127.155,128.281,12,3,2,1,2,1,"3,5",34,1,,6,11,1,,2,,4,4,1,2,3,1,2,,2,,2,,2,,2,,2,2,,3,18,Republican
1/22/21 12:27,1/22/21 12:48,0,100,1241,1,1/22/21 12:48,Cat,1,21.751,26.244,26.886,7,1,1,1,26.331,44.69,45.423,10,6,3,2,10.641,42.473,43.159,8,3,3,1,32.434,40.267,41.927,7,3,2,2,5.006,11.196,12.414,6,5,4,1,8.726,20.763,22.453,8,5,3,1,9.308,16.784,17.484,8,6,5,4,9.345,18.111,18.701,9,6,3,2,4.793,11.961,12.601,6,1,1,2,62.613,116.131,116.678,19,3,1,1,15.899,23.849,26.483,7,1,1,1,14.363,38.617,39.501,13,1,1,1,8.252,17.17,18.728,8,4,1,1,6.679,14.156,15.87,6,6,4,2,16.462,26.654,28.273,8,6,3,2,6.283,14.323,14.85,8,6,5,5,151.455,230.626,234.332,5,8,10,39,2.432,9.915,14.239,5,50,50,122.185,227.664,228.362,13,3,2,1,2,1,"3,5",48,2,,5,10,1,,2,,5,2,1,2,2,2,,,2,,,,2,I did what it asked,2,I only use Facebook to look at things for sale in my area..that’s it. I hate social media ,2,2,,2,95,Republican
1/22/21 12:40,1/22/21 12:49,0,100,562,1,1/22/21 12:49,cat,1,7.195,10.934,11.726,4,,4,1,2.865,11.432,12.267,8,,6,1,7.452,13.347,14.031,7,,6,1,7.899,11.376,12.026,5,,5,1,6.047,12.385,13.004,7,,6,3,7.093,11.364,11.928,7,,6,1,4.549,10.429,11.029,6,,6,3,10.922,15.9,16.652,7,,6,3,7.703,11.528,12.1,5,,4,1,20.553,36.911,37.895,5,,3,1,4.296,22.054,22.885,10,,1,1,8.153,10.937,11.626,4,,1,1,16.243,18.641,19.265,4,,1,1,7.674,9.803,10.401,4,,1,1,6.979,10.302,11.143,6,,1,1,3.128,8.801,9.555,6,,6,1,2.066,44.411,46.586,7,8,50,20,3.836,5.924,7.179,2,31,71,17,46.306,52.935,18,3,2,1,2,1,"3,5",44,1,,4,5,1,,2,,6,2,1,1,5,1,2,,,,2,,,,2,,2,2,,0,15,Republican
1/22/21 12:44,1/22/21 12:50,0,100,358,1,1/22/21 12:50,Cat,1,1.848,6.674,7.601,5,,4,4,6.994,9.692,10.546,5,,4,1,6.474,8.089,9.509,2,,4,2,10.261,15.091,15.872,3,,4,1,15.712,18.209,19.435,3,,1,1,2.825,3.617,5.1,2,,1,1,5.899,6.313,7.808,2,,1,1,3.882,4.838,6.007,3,,1,1,0.992,2.77,4.638,3,,1,1,1.476,1.94,2.876,2,,1,1,3.01,3.432,5.05,2,,1,1,3.444,6.115,7.133,2,,4,1,6.543,7.743,8.874,2,,1,1,6.765,9.357,10.391,2,,2,1,3.691,5.078,6.337,2,,2,1,3.896,4.762,6.253,2,,1,1,5.453,40.318,42.58,3,8,50,20,5.075,13.383,14.419,4,40,70,13.722,32.698,33.958,5,2,2,1,2,2,"3,5",19,2,,3,11,2,,2,,4,5,1,1,5,1,,,2,,,,,,1,As a joke,2,2,,1,78,Republican
1/22/21 12:31,1/22/21 12:53,0,100,1293,1,1/22/21 12:53,cat,1,8.022,12.942,14.05,4,1,1,1,48.562,52.14,53.434,3,1,1,1,14.051,16.825,17.919,3,1,1,1,18.048,24.298,25.406,3,1,1,1,10.884,16.736,18.069,3,6,4,1,11.297,66.45,67.686,3,5,3,1,9.187,24.002,25.112,3,6,5,1,61.452,75.258,76.341,4,1,1,1,8.617,13.657,14.722,4,1,3,1,15.6,26.189,27.402,3,1,4,1,14.238,24.948,26.305,3,1,1,1,8.814,10.979,12.27,3,1,1,1,15.152,20.338,21.463,3,4,1,1,25.468,40.259,41.864,3,4,1,1,6.679,14.81,16.19,4,5,6,1,11.132,17.99,19.482,3,6,5,1,53.949,89.098,91.814,3,8,50,20,3.792,10.837,16.946,3,0,40,6.291,64.299,66.449,7,3,2,1,2,1,"3,5",73,2,,3,2,1,,3,,4,2,2,2,1,2,,,2,"I do believe my answers to be true but this comment is to let you know that all my answers ""would I pass information on"" if I used Facebook or social media I do not pass information on even in my emails unless I can verify they are true. If I can't do that I do not pass on information, period.",,,1,"Did not influence me. All articles I saw I would verify before I passed them on, period. I have my opinions but when it comes to pass on information, I have to verify first. Thank for the study.",2,I do not pass on gossip especially if it is false. Even true stuff is sketchy.,2,2,,2,35,Republican
1/22/21 12:16,1/22/21 12:53,0,100,2188,1,1/22/21 12:53,cat,2,3.519,8.095,11.666,2,,1,1,25.958,27.238,28.222,2,,1,1,7.727,8.247,9.443,2,,1,1,3.004,4.275,5.528,3,,1,1,2.159,3.327,4.41,2,,1,1,56.087,56.533,57.782,2,,1,1,22.093,23.414,25.083,2,,1,1,7.036,10.763,12.009,4,,1,1,24.332,25.836,27.161,2,,1,1,3.62,5.307,5.782,3,,1,1,5.351,5.999,7.4,2,,1,1,0.739,1.843,3.165,2,,1,1,0.037,6.326,6.754,4,,1,1,2.766,4.574,18.918,2,,1,1,24.163,29.556,31.036,2,,1,1,0.863,2.918,3.354,3,,1,1,8.964,40.604,55.073,3,4,10,39,29.788,35.117,36.872,4,100,50,17.159,105.607,107.59,15,3,2,1,1,1,"3,5",41,1,,6,12,1,,1,,1,1,1,1,5,1,,,1,nothing,,,,,2,i dont think so,1,1,no,1,17,Democrat
1/22/21 12:35,1/22/21 12:53,0,100,1088,1,1/22/21 12:53,cat,1,13.437,23.557,25.029,6,1,2,1,20.064,29.117,30.384,6,1,4,4,9.472,17.568,19.229,7,1,6,6,17.949,31.766,32.931,6,1,5,1,8.995,14.995,17.434,4,6,1,1,6.103,15.437,16.143,7,5,2,1,5.802,13.692,17.49,5,6,5,1,14.559,22.052,23.007,6,2,2,1,4.12,48.129,49.405,8,1,1,1,11.083,41.801,45.226,11,4,1,1,11.346,22.728,24.635,5,1,1,1,2.116,16.162,17.978,7,1,1,1,10.048,17.337,18.489,6,4,1,1,8.771,12.541,16.376,4,5,2,1,7.55,11.05,12.082,3,6,2,1,5.844,10.503,12.496,4,6,3,1,2.439,64.531,69.637,9,8,10,20,4.901,8.721,9.743,4,60,73,6.91,32.85,36.848,10,3,2,1,2,2,"3,5",36,2,,5,6,1,,2,,5,1,1,1,5,1,,,2,Some sound so far out there that I knew it couldn't be true. I always try to be objective when reading the news.,,,2,I don't consider myself a strong republican and I have never liked Donald Trump. I do lean more Republican than Democrat though.,2,"I think it is important not to spread false information, I try my best to fact check important things before sharing.",2,2,,2,11,Republican
1/22/21 12:42,1/22/21 12:53,0,100,689,1,1/22/21 12:53,cat,2,8.842,11.262,11.801,2,,4,6,35.213,38.037,38.901,3,,4,5,6.991,10.087,11.265,2,,5,1,9.031,17.675,19.835,6,,2,4,5.785,7.661,8.536,2,,4,4,4.916,5.839,6.965,2,,1,1,7.39,12.548,13.971,4,,5,4,9.383,10.532,11.584,2,,3,3,9.401,13.395,14.006,2,,2,6,6.823,11.531,12.764,3,,4,1,8.128,15.487,16.603,2,,1,1,6.009,10.45,12.002,3,,2,4,5.822,6.974,8.006,2,,1,1,4.324,5.719,7.104,2,,1,1,5.12,6.164,7.506,2,,2,1,8.13,11.702,12.907,3,,3,5,11.127,36.902,67.702,3,8,50,39,4.544,5.885,8.547,2,91,52,7.052,37.535,38.602,5,3,2,1,2,2,"3,5",24,2,,5,11,2,,1,,3,1,1,1,5,2,,,2,,,,,,2,I dislike misleading people.,2,2,,1,34,Democrat
1/22/21 12:34,1/22/21 12:57,0,100,1383,1,1/22/21 12:57,cat,2,42.721,44.427,46.429,2,,6,6,80.692,81.437,82.41,2,,6,6,46.88,47.465,48.458,2,,6,6,90.762,96.447,99.233,4,,5,5,47.232,48.594,49.51,2,,6,5,7.717,8.318,9.712,2,,5,5,10.952,13.371,14.819,2,,4,4,46.314,47.504,48.699,2,,6,6,15.45,17.841,19.001,3,,3,3,10.37,11.067,12.016,2,,5,6,14.424,15.038,16.061,2,,1,1,93.052,95.93,97.329,2,,1,1,10.858,11.567,12.938,2,,4,4,69.274,70.068,71.416,2,,1,2,41.247,42.027,43.005,2,,6,6,84.194,85.76,86.935,2,,1,1,40.048,72.897,87.801,3,8,50,20,4.229,8.101,9.504,2,100,82,3.322,43.465,45.036,5,2,1,1,1,1,"3,5",46,1,,6,11,1,,1,,1,1,1,1,5,2,2,i just love my country,,,1,ans mostly depends on present situation of our country,,,2,i love to speake the truth,2,2,love ur surveys .i just enjoing this,0,9,Democrat
1/22/21 12:47,1/22/21 12:57,0,100,584,1,1/22/21 12:57,cat,1,8.268,17.86,18.67,6,2,1,1,7.894,14.721,15.72,6,1,5,1,4.799,13.563,14.464,5,1,1,1,10.16,15.653,16.461,7,1,1,1,10.997,18.26,19.11,8,4,1,1,4.589,12.105,13.31,5,6,6,1,6.859,13.507,14.516,5,6,5,1,9.616,14.438,15.539,7,6,5,1,5.998,13.41,14.386,5,2,1,1,8.794,12.173,12.971,5,1,1,1,6.841,12.083,13.019,6,1,1,1,10.872,22.928,24,5,1,1,1,7.941,11.494,12.496,5,4,1,1,6.086,8.847,10.927,4,6,1,1,5.883,11.327,12.114,5,6,2,1,6.581,13.7,14.973,6,6,1,1,2.031,12.257,16.215,3,4,10,39,3.664,8.212,9.928,2,5,85,5.927,24.147,25.094,9,3,2,1,2,1,"3,5",49,2,,6,12,1,,2,,5,2,1,2,5,2,,,2,I answered based on my true beliefs. ,,,2,This task did not influence my answers. ,2,"First, I would never share anything I believe to be false.  Also, I like to use third party resources to help determine whether information is true or false.  Finally, I never share political posts because it just results in ugly fighting among friends.  ",2,2,,2,38,Republican
1/22/21 12:43,1/22/21 12:57,0,100,846,1,1/22/21 12:57,cat,1,3.954,16.6,18.9,7,4,5,4,0.477,3.212,3.392,6,5,3,5,5.461,10.858,11.974,7,5,5,5,18.028,26.747,27.731,8,4,5,4,3.211,13.193,13.826,8,5,5,6,0.543,2.118,3.317,3,4,4,4,0,0,1.096,0,4,3,5,9.08,17.992,18.817,9,4,4,5,11.591,22.739,23.679,10,3,4,6,2.289,10.405,11.204,9,6,5,4,2.03,30.962,31.994,12,2,2,1,7.018,11.593,12.431,7,3,3,3,4.459,15.904,16.74,9,1,1,1,13.462,17.705,18.509,7,2,2,3,0.067,33.14,33.961,13,5,3,5,4.89,9.207,10.077,8,4,5,4,22.97,64.361,70.13,9,8,50,39,11.004,18.065,19.733,7,50,66,10.724,68.65,69.657,14,3,1,1,1,1,"3,5",30,1,,5,11,2,,2,,3,1,1,1,5,1,,,2,,,,2,,2,it might give people the wrong feeling ,2,2,,2,26,Republican
1/22/21 12:39,1/22/21 13:00,0,100,1254,1,1/22/21 13:00,cat,2,22.06,25.086,26.354,2,,6,1,50.674,54.135,56.292,2,,1,1,10.446,12.586,13.947,2,,1,1,12.56,13.375,15,2,,1,1,9.019,10.323,11.511,2,,1,1,29.847,31.551,32.784,2,,1,1,32.276,35.108,36.137,2,,1,1,54.642,93.063,95.094,7,,1,1,21.9,29.248,30.289,2,,6,3,24.275,29.341,30.586,2,,6,5,14.074,15.033,18.12,2,,1,1,12.457,13.565,15.058,2,,1,1,14.36,15.436,17.024,2,,1,1,8.378,10.047,12.613,2,,1,1,10.351,11.789,12.797,2,,1,1,14.854,17.33,18.506,2,,1,1,62.795,68.352,96.607,3,4,10,39,17.693,21.493,23.16,2,90,18,48.595,111.201,112.801,5,3,3,1,2,1,"3,5",22,1,,5,11,6,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,2,2,,0,51,Democrat
1/22/21 12:47,1/22/21 13:00,0,100,779,1,1/22/21 13:00,Cat,1,62.493,64.989,65.766,3,,5,2,19.232,47.789,48.56,7,,5,2,21.74,26.896,27.629,4,,6,4,8.55,12.873,13.642,6,,5,4,18.113,20.473,23.246,4,,5,5,7.095,12.37,13.159,6,,5,5,6.567,9.703,10.316,4,,6,6,12.593,14.792,15.316,5,,5,5,7.321,9.648,10.44,4,,1,1,6.975,9.218,15.6,4,,2,2,13.521,15.966,16.766,4,,1,1,5.71,11.69,12.844,4,,1,1,5.965,8.389,9.062,4,,1,1,58.49,60.998,65.271,4,,6,6,6.089,8.05,8.671,4,,5,5,14.02,55.294,55.957,6,,2,2,2.783,76.148,77.088,8,4,50,10,5.201,9.022,10.277,2,18,75,4.21,22.734,24.096,10,3,2,1,2,1,3,53,1,,5,6,1,,2,,5,2,1,2,5,1,2,I only used what I remember as being true articles or fake.,,,2,Very little mainly answered the way i thought was correct.,,,2,I only want to share the truth.,2,2,,0,41,Republican
1/22/21 12:50,1/22/21 13:01,0,100,658,1,1/22/21 13:01,Cat,1,7.97,11.085,11.969,3,4,3,1,15.514,19.951,20.769,5,4,3,1,9.533,13.732,14.512,3,3,3,1,10.676,16.23,17.073,3,5,3,1,22.291,53.906,54.891,4,5,3,1,5.84,10.132,10.967,3,6,3,1,4.778,8.259,9.064,3,6,4,1,8.5,10.851,12.375,3,3,3,1,20.653,30.925,31.793,4,4,3,1,8.21,16.41,17.203,5,5,1,1,7.1,17.026,17.911,5,1,1,1,5.352,9.562,10.365,3,4,1,1,6.867,10.695,11.509,3,5,1,1,6.019,18.36,19.342,3,6,4,1,3.378,7.747,8.515,3,6,3,1,4.942,8.474,9.516,3,6,3,1,1.424,83.879,84.221,7,8,50,10,4.695,7.152,8.049,2,44,54,17.11,35.943,36.929,5,2,1,1,2,1,"3,5",32,2,,7,11,1,,2,,4,5,1,2,5,2,2,Answered honestly. Did not think about the payment because I figured I wasn't going to be right :),2,Answered honestly. Did not think about the payment because I figured I wasn't going to be right :),2,Answered honestly. Did not think about the payment because I figured I wasn't going to be right :),2,I don't really care about politics so it didn't influence me. ,2,"I hardly share on FB. If I did, I better know it is accurate. ",2,2,,3,86,Republican
1/22/21 12:52,1/22/21 13:02,0,100,638,1,1/22/21 13:02,Cat,1,13.452,16.187,16.906,5,,4,1,13.144,15.494,16.31,5,,4,1,4.889,7.09,7.926,4,,1,1,4.467,7.684,8.602,5,,3,1,5.431,7.547,8.913,5,,2,1,4.322,7.987,8.618,6,,3,1,8.825,16.826,17.688,5,,4,1,10.059,12.16,12.999,4,,1,1,5.011,7.897,8.717,5,,1,1,9.564,20.078,21.437,5,,4,1,6.199,8.783,9.58,5,,1,1,4.091,7.142,8.161,5,,1,1,4.952,8.452,9.519,5,,1,1,8.101,12.469,14.039,6,,1,1,3.874,10.675,11.935,5,,2,1,3.649,11.401,12.223,6,,5,2,25.605,56.59,59.029,3,8,10,39,3.033,4.53,6.216,3,22,60,3.027,15.377,16.898,10,3,2,1,2,1,"3,5",36,2,,6,11,1,,2,,5,2,1,2,5,2,2,,,,1,"I mean, sort of? I was certainly motivated to try and think about what was too ridiculous to be true.",,,2,I try to avoid sharing controversial things on Facebook in general.  It’s caused our country to be divided enough as it is!,2,2,,0,64,Republican
1/22/21 12:51,1/22/21 13:03,0,100,742,1,1/22/21 13:03,cat,1,6.373,10.423,11.394,3,2,1,1,21.369,27.557,28.495,3,2,3,1,7.611,14.201,14.978,3,2,2,1,13.343,17.581,18.764,3,3,2,1,6.19,16.75,17.714,7,6,3,1,19.056,22.146,23.245,3,2,2,1,8.998,12.918,13.978,4,5,5,1,9.158,17.181,18.252,3,6,2,1,6.178,12.5,14.287,3,2,2,1,11.92,15.498,16.595,3,2,3,1,9.776,15.43,16.372,4,1,2,1,14.644,19.074,20.253,3,1,1,1,13.996,19.024,19.987,3,6,4,1,14.518,31.826,33.897,6,5,2,1,4.754,9.884,10.888,3,6,2,1,6.353,17.731,19.036,3,6,3,1,4.176,26.14,29.837,4,4,10,39,4.198,7.213,10.584,2,19,71,6.135,20.327,22.101,5,3,2,1,2,1,"3,5",53,2,,3,1,1,,2,,4,4,1,2,2,2,,,1,"""I sometimes answered..."" is an ambiguous statement, the qualifying phrase can mean two different things.  Liking or disliking had nothing to do with the brief.  I answered as requested.",,,2,"Again, I followed the requests of the brief.  I did not let me personal leanings sway me.",2,"I loathe social media and share nothing but the odd music choice now and there.  Try Carole King's ""Tapestry"" album.",2,2,"None, thank you.",2,39,Republican
1/22/21 12:56,1/22/21 13:05,0,100,502,1,1/22/21 13:05,cat,1,8.384,10.653,11.965,2,,2,1,8.424,10.236,11.504,2,,2,1,14.007,16.371,17.766,2,,4,1,5.993,7.247,8.273,2,,4,1,15.673,20.722,21.712,2,,3,1,12.512,16.23,17.296,2,,5,1,6.625,11.4,13.561,2,,4,1,7.736,10.49,11.558,2,,4,1,4.28,5.588,6.591,2,,1,1,6.159,7.167,8.212,2,,1,1,8.071,9.261,10.65,2,,1,1,6.393,8.819,10.152,3,,2,1,7.375,10.778,12.098,2,,1,1,6.468,8.65,9.639,2,,3,1,11.047,12.306,13.521,2,,2,1,6.654,10.75,11.666,2,,1,1,2.267,20.695,24.054,3,4,10,39,5.534,8.186,9.763,2,20,40,3.517,23.353,24.997,5,3,2,1,2,1,"3,5",45,1,,5,1,1,,2,,4,2,1,1,5,1,,,2,I tried to answer based on how likely I thought the claim in the headline was to be true.,,,,,2,"I don't like false information, I wouldn't knowingly spread it.",2,2,,1,42,Republican
1/22/21 12:40,1/22/21 13:05,0,100,1505,1,1/22/21 13:05,cat,2,0.735,9.287,11.881,3,5,5,6,0,0,6.775,0,5,6,5,9.16,12.707,15.551,5,3,4,3,9.626,12.555,13.868,3,5,6,5,0,0,60.008,0,6,5,6,5.313,7.36,8.061,3,6,5,6,6.585,9.712,10.715,5,2,3,2,0,0,3.886,0,5,5,4,0.217,1.963,2.962,3,5,5,4,6.438,8.038,9.032,3,5,6,6,8.562,17.137,23.102,6,5,5,6,5.472,7.04,9.984,3,5,6,5,2.268,21.685,23.261,4,5,6,5,22.386,24.386,35.721,3,5,4,5,29.419,31.052,31.764,3,5,6,5,66.698,68.962,70.797,4,5,4,5,55.856,65.423,65.785,5,4,10,39,22.568,25.601,26.777,3,100,20,17.091,120.251,122.165,22,2,2,1,1,1,"3,5",47,1,,6,10,1,,1,,1,1,1,1,5,1,2,Where asked my favourite color. But I selected Red and Green color.,2,,1,very much,1,,2,,2,2,,3,85,Democrat
1/22/21 12:58,1/22/21 13:05,0,100,422,1,1/22/21 13:05,cat,1,13.395,16.283,17.015,2,,4,1,6.341,7.645,8.464,2,,3,2,6.405,7.805,8.517,3,,5,1,4.9,5.333,6.054,2,,3,2,6.935,8.503,9.261,2,,4,5,5.919,6.64,7.226,2,,2,1,4.046,5.801,6.537,4,,4,1,4.85,5.25,6.217,2,,1,1,5.319,6.031,6.754,2,,1,1,5.075,5.443,6.215,2,,1,1,4.627,5.867,6.712,3,,1,1,5.15,5.694,6.689,2,,3,2,3.924,4.612,5.306,2,,1,1,3.628,4.532,5.636,2,,1,1,2.964,3.636,4.788,3,,1,1,6.772,8.004,8.696,2,,3,2,3.908,14.148,21.492,3,8,50,20,4.486,7.101,7.815,4,39,82,3.086,81.824,82.625,15,3,2,1,2,1,"3,5",25,1,,5,6,1,,2,,4,1,1,1,2,2,,,2,,,,,,2,because i have to know if something is true or false first,2,2,,1,30,Republican
