StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q160,Q161,Q65_Browser,Q65_Version,Q65_Operating System,Q65_Resolution,ID,dogcat,PoliticalParty,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,AccuracyDT3,ShareDT3,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,AccuracyRF4,ShareRF4,Q448_First Click,Q448_Last Click,Q448_Page Submit,Q448_Click Count,AccuracyDT5,ShareDT5,Q454_First Click,Q454_Last Click,Q454_Page Submit,Q454_Click Count,AccuracyRT5,ShareRT5,Q460_First Click,Q460_Last Click,Q460_Page Submit,Q460_Click Count,AccuracyDF5,ShareDF5,Q472_First Click,Q472_Last Click,Q472_Page Submit,Q472_Click Count,AccuracyDT6,ShareDT6,Q478_First Click,Q478_Last Click,Q478_Page Submit,Q478_Click Count,AccuracyRT6,ShareRT6,Q484_First Click,Q484_Last Click,Q484_Page Submit,Q484_Click Count,AccuracyDF6,ShareDF6,Q490_First Click,Q490_Last Click,Q490_Page Submit,Q490_Click Count,AccuracyRF6,ShareRF6,Q466_First Click,Q466_Last Click,Q466_Page Submit,Q466_Click Count,AccuracyRF5,ShareRF5,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),O1,O2,O3,O4,O5,O6,Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,social_conserv,econ_conserv,DemIdentityStrength,RepIdentityStrength,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,Media_1,Media_2,Media_3,Media_4,AnswerNotReflect,InfluencedByIncentiv,Strategies_1,Strategies_2,Strategies_3,Strategies,Confident,ConfidentPercentile_1,VaccineConfidence_1,KnowlinglyShareFalse,Random,Google,Comments,condition,confirmCode,Party
6/15/21 10:40,6/15/21 11:13,0,100,1984,1,6/15/21 11:13,R_sGb15uHrPf2k1LH,,,,,32.78889465,-96.80210114,anonymous,EN,"1,2",1,Chrome,80.0.3987.99,Android 10,412x915,5f29630204d5da0498e9ab4e,cat,1,2,1,10.501,13.1,14.206,3,1,1,8.502,16.491,17.418,5,1,1,21.4,24.1,25.278,3,4,1,10.701,15.109,15.917,5,5,1,2.11,38.139,39.15,8,1,1,24.901,28.301,29.488,4,5,1,15.167,21.739,22.444,6,5,1,0.396,63.435,64.131,5,1,1,37.489,55.748,56.301,5,1,1,3.364,26.252,27.677,6,1,1,6.346,9.664,10.454,5,1,1,21.692,33.845,34.862,5,1,1,13.895,15.901,16.961,3,1,1,6.389,11.757,12.354,6,1,1,11.248,17.629,18.38,5,5,1,25.743,31.5,32.649,4,5,1,15.001,18.318,18.849,4,1,1,15.116,20.443,24.17,5,3,1,14.8,18.05,18.835,4,5,1,21.5,25.159,26.165,5,5,1,11.635,43.874,44.724,18,1,1,40.89,76.028,76.988,9,1,1,13.834,18.041,18.86,5,5,1,21.401,117.426,123.979,7,8yrs,50 seconds,20 days,16.502,23.338,24.117,3,66,93,16.551,225.927,227.483,20,3,3,2,2,1,31,28,29,29,31,31,"3,5",68,2,,3,6,1,,2,,5,4,4,2,6,2,1,2,5,2,4,3,3,3,,,6,6,6,,2,51,100,2,2,2,,3,78,Republican
6/15/21 11:04,6/15/21 11:16,0,100,703,1,6/15/21 11:16,R_3oLnHU0MlQGlMSH,,,,,32.94749451,-96.44069672,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1920x1080,5c0fa46ebeb54500011921dc,cat,1,3,1,8.358,9.19,10.381,2,4,1,4.342,4.815,7.141,2,1,1,5.093,5.909,7.204,2,5,1,8.822,10.51,11.388,2,4,3,5.376,7.968,9.031,2,1,1,7.124,8.564,9.709,2,5,1,8.339,10.052,10.691,3,5,1,5.147,6.844,8.337,2,1,6,4.088,4.928,6.666,2,1,1,4.385,4.969,6.024,2,1,1,4.602,5.882,6.84,2,2,1,4.975,7,8.238,2,1,1,4.72,5.592,6.793,2,5,1,6.684,8.46,9.402,2,5,1,3.433,5.321,6.038,2,5,2,9.131,11.803,12.555,2,3,1,8.22,9.956,10.867,2,5,2,4.304,5.367,6.166,2,5,1,5.702,6.454,7.628,2,1,1,5.545,6.753,7.569,2,5,1,3.591,7.815,12.767,3,1,6,164.693,165.532,166.603,2,1,1,7.409,8.793,9.543,2,4,1,2.711,12.607,18.701,3,8,10,39,4.03,7.294,9.243,2,25,70,6.961,27.881,30.121,5,3,2,1,2,1,32,28,28,28,32,32,"3,5",46,2,,5,12,1,,4,Libertarian,5,5,4,2,6,1,2,2,1,3,2,3,3,1,,,6,3,6,I tried to decide from what I know of each of the people in the headlines what seemed plausible and what didn't. ,3,50,100,1,2,2,The ones I said I would definitely share were ones that were so funny and obviously fake I thought they would be good for a laugh. ,3,28,Republican
6/15/21 11:12,6/15/21 11:29,0,100,1039,1,6/15/21 11:29,R_1nOSWK3VjWSa1No,,,,,45.54960632,-122.8292999,anonymous,EN,"1,2,3",1,Edge,90.0.818.66,Windows NT 10.0,1920x1080,57c725d89a5f4f0001f661bd,cat,1,1,1,9.905,10.594,11.273,2,3,1,9.303,10.144,12.183,2,5,1,10.876,11.644,13.678,2,5,1,6.006,7.294,8.102,2,5,1,8.411,9.127,9.842,2,4,1,9.921,10.744,12.032,2,5,1,11.683,12.739,14.665,2,4,1,11.792,13.576,14.336,2,1,1,2.134,3.775,5.458,3,1,1,4.586,5.801,7.161,2,1,1,9.254,10.748,11.594,3,1,1,9.12,10.601,12.418,3,1,1,26.642,27.155,28.059,2,1,1,4.449,5.017,7.025,2,1,1,5.293,6.485,8.091,2,5,1,5.084,9.779,10.641,4,2,1,4.664,5.407,6.541,2,5,1,3.61,4.826,5.588,2,4,1,14.557,15.293,16.462,2,4,1,5.452,9.348,10.861,3,6,1,4.036,4.612,5.261,2,1,1,3.664,4.72,5.965,2,1,1,4.316,5.02,6.323,2,1,1,1.96,9.824,10.153,5,4,10,39,4.015,8.392,9.268,3,50,50,3.389,13.773,15.768,5,3,2,1,2,1,31,29,29,29,31,31,"3,5",47,1,,5,5,1,,2,,4,4,3,3,5,1,1,1,5,2,3,3,2,1,,,5,4,4,,2,50,100,2,2,2,,1,12,Republican
6/15/21 11:25,6/15/21 11:34,0,100,519,1,6/15/21 11:34,R_1OK1KXpp3DPwUXL,,,,,29.6914978,-95.04740143,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.106,Windows NT 10.0,1366x768,606db696ecf63009de92be30,cat,1,1,1,6.506,7.894,8.739,2,3,2,4.773,7.764,9.278,4,4,2,5.246,7.35,8.405,2,3,1,6.774,8.415,9.272,2,3,2,4.624,5.465,6.729,2,2,1,4.502,7.257,8.043,2,5,3,6.025,8.296,9.295,2,1,1,5.155,6.85,7.928,2,2,1,3.462,4.765,5.827,2,1,1,5.724,7.947,8.421,3,1,1,2.763,3.875,4.676,2,1,1,2.944,4.009,5.091,2,1,1,4.592,7.2,7.929,3,5,3,4.688,6.639,7.764,2,2,1,4.041,7.385,8.251,3,5,4,5.049,7.553,8.743,2,6,1,6.465,8.514,9.325,3,6,4,7.516,10.779,11.741,3,4,1,5.26,7.613,8.082,3,2,1,3.715,4.787,5.739,2,5,4,2.729,3.77,4.68,2,1,1,7.654,8.63,9.557,2,3,2,3.644,5.476,6.3,2,4,4,1.788,24.801,27.784,3,4,10,39,3.677,5.932,7.28,2,20,70,3.703,17.564,18.794,5,3,2,1,2,1,31,28,28,28,32,30,"3,5",48,2,,5,12,1,,2,,5,4,5,1,6,2,1,1,5,2,3,3,3,3,2,,5,4,5,,2,80,10,2,2,2,,2,16,Republican
6/15/21 11:35,6/15/21 11:46,0,100,682,1,6/15/21 11:46,R_3p6bTuPDWpdg7ra,,,,,40.36579895,-105.5141983,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 10.0,1920x1080,60c52df5ae57d6d7918e76f0,cat,1,6,1,6.402,7.074,7.698,2,5,1,3.845,4.925,5.723,4,1,1,4.618,5.306,6.343,2,1,1,3.222,3.654,4.219,2,1,1,5.415,5.919,6.613,2,1,1,6.198,6.71,7.595,2,5,1,4.742,5.11,6.491,2,2,1,10.271,10.783,12.069,2,1,1,9.57,11.722,12.616,3,2,1,7.007,7.767,8.581,2,2,1,3.065,3.457,4.343,2,1,1,13.563,15.771,16.098,3,1,1,2.784,3.392,4.292,2,1,1,4.368,5.024,6.078,2,4,1,4.596,5.156,6.017,2,5,1,4.45,5.138,6.207,2,6,1,6.789,7.613,9.614,2,5,1,11.541,12.157,13.314,2,6,1,65.991,66.423,67.02,2,3,1,8.981,12.461,13.867,2,5,1,2.601,3.082,3.974,2,1,1,7.756,8.484,9.499,2,5,1,6.759,7.247,8.228,2,4,1,4.62,14.491,21.136,4,8,50,20,2.169,4.767,5.06,3,52,43,5.242,22.875,23.687,5,3,2,1,2,2,32,28,28,28,32,32,"3,5",20,2,,2,6,1,,3,,4,4,4,1,3,2,1,1,5,2,1,1,1,1,2,,6,5,6,,3,30,0,2,2,2,,2,36,Republican
6/15/21 11:32,6/15/21 11:52,0,100,1216,1,6/15/21 11:52,R_3lQTpTy2EQTMmr2,,,,,37.99980164,-120.3266983,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1536x864,606cba49bb285f26a3afee25,cat,1,2,1,14.879,17.304,19.656,2,2,1,13.352,15.801,17.528,2,2,1,11.032,12.143,15.982,2,1,1,27.155,30.339,32.041,2,3,2,10.732,13.22,15.25,2,1,1,9.1,15.042,18.632,2,5,5,14.073,14.793,16.703,2,2,1,8.715,12.523,14.891,2,2,1,19.779,26.636,28.273,4,3,2,14.394,21.203,22.656,2,2,1,12.246,13.956,15.715,2,2,1,7.525,9.957,12.02,2,2,2,11.93,13.529,15.298,2,1,1,10.895,11.976,13.727,2,2,1,31.681,40.097,41.395,2,5,5,20.785,25.722,27.215,2,3,2,16.541,18.444,19.867,2,3,2,18.837,19.846,21.291,2,1,1,21.501,26.188,27.748,2,4,3,11.028,14.556,16.819,2,3,4,5.682,8.137,10.024,2,1,1,24.929,27.226,29.216,2,2,1,9.718,15.117,17.043,2,2,1,11.13,83.672,89.534,3,8,50,20,10.055,17.562,26.344,2,61,70,8.732,55.352,56.943,5,3,2,1,2,1,31,29,29,29,32,32,"3,5",60,1,,3,5,1,,2,,5,4,4,2,6,2,1,2,5,1,2,3,4,2,2,,5,5,5,none,2,75,10,2,2,2,,0,88,Republican
6/15/21 12:39,6/15/21 12:51,0,100,762,1,6/15/21 12:51,R_3hEkF4Zn98PTkHo,,,,,41.60169983,-87.95570374,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 10.0,1280x1024,604254f6bacd9a0da3ef81f5,Cat,1,1,1,16.939,17.787,18.948,2,2,1,7.52,8.408,9.703,2,2,1,9.855,12.679,13.605,3,1,1,6.468,7.643,8.915,2,4,1,6.701,8.212,9.257,2,1,1,5.942,7.15,8.107,2,5,1,9.166,9.87,10.702,2,2,1,4.126,4.686,5.781,2,1,1,12.75,13.318,14.075,2,1,1,11.624,12.416,13.79,2,1,1,5.066,5.922,7.065,2,1,1,13.038,13.55,14.564,2,1,1,9.903,10.791,12.077,2,3,1,5.242,5.914,6.832,2,2,1,9.246,10.566,11.973,2,5,2,17.2,18.357,19.165,2,6,1,11.5,13.435,14.382,2,3,1,4.037,4.877,5.858,2,1,1,28.454,29.438,30.612,2,5,1,13.328,15.824,16.631,2,5,5,3.121,3.673,5.008,2,1,1,8.323,14.539,15.787,2,6,3,6.191,7.863,8.622,2,5,1,7.562,122.397,131.818,3,8,50,20,3.78,6.724,7.529,2,30,82,7.499,29.743,30.679,6,2,2,1,2,2,32,28,28,28,32,32,"3,5",38,2,,5,11,1,,2,,5,4,4,2,6,2,1,2,5,2,2,2,2,2,,,5,5,6,tried to remember if I remembered the particular headline,2,64,0,2,2,2,,1,47,Republican
6/15/21 12:53,6/15/21 12:58,0,100,316,1,6/15/21 12:58,R_2SCPSKnHMN01nGW,,,,,26.66419983,-80.17320251,anonymous,EN,"1,2,3",1,Firefox,88,Windows NT 10.0,1536x864,5aedb8ce49bb4c0001079640,cat,1,2,1,0.263,5.561,6.903,4,2,2,0.095,7.052,8.09,4,2,1,0.547,4.653,5.395,5,2,1,0.331,7.943,8.582,3,5,5,1.43,3.752,4.417,3,4,4,3.112,3.484,4.039,2,6,6,0.078,3.827,4.361,4,6,6,1.681,3.788,4.732,4,2,1,1.22,8.851,9.27,6,2,2,1.115,5.833,6.651,5,1,1,1.324,4.898,5.949,4,3,1,0.898,5.872,6.899,5,2,1,1.141,4.282,5.02,4,2,2,1.635,7.011,7.048,5,3,2,2.139,5.377,5.959,4,4,5,1.107,9.547,10.438,6,2,1,0.415,4.11,4.804,5,6,6,0.579,4.695,5.4,3,2,1,0.771,4.596,5.466,5,2,2,0.952,6.663,7.545,4,5,6,1.059,3.205,3.852,4,1,1,0.855,8.218,8.857,6,3,3,0.663,3.879,4.651,3,2,2,1.385,4.472,6.997,3,8,50,39,2.524,5.461,5.918,4,12,83,1.022,8.682,9.58,13,3,2,1,2,1,30,29,29,29,31,31,"3,5",25,2,,6,12,1,,2,,6,4,5,1,7,2,2,2,1,3,2,2,3,1,,,4,5,5,,2,53,18,2,2,2,,3,66,Republican
6/15/21 13:09,6/15/21 13:29,0,100,1184,1,6/15/21 13:29,R_9NP3CltVj1TtGcV,,,,,40.57600403,-111.8787994,anonymous,EN,"1,2,3",1,Safari iPhone,14.1.1,iPhone,414x896,609fcb5b4ace62c76ec7b843,Cat,1,4,1,9.475,26.858,27.686,6,4,1,17.575,31.521,32.26,5,4,1,10.976,14.468,15.302,5,4,1,10.153,16.555,18.99,4,4,1,6.915,13.048,13.958,4,5,1,10.181,14.497,15.499,5,5,1,12.149,15.559,16.591,5,4,1,8.195,12.004,13.917,4,3,1,14.68,35.513,36.487,7,3,1,10.599,16,17.789,4,4,1,6.355,14.925,15.778,5,3,1,11.201,20.43,21.409,5,2,1,8.339,10.87,11.778,4,4,1,4.294,8.11,10.402,4,5,1,8.032,11.957,12.917,5,3,1,13.985,17.574,18.434,2,5,1,7.608,11.993,14.011,4,4,1,9.439,13.43,14.347,4,4,1,14.732,20.318,21.252,4,4,1,6.64,9.569,10.822,5,4,1,4.911,9.997,11.088,5,2,1,20.904,28.48,29.621,4,3,1,9.703,18.48,19.654,5,5,1,2.878,41.621,46.68,6,8,50,39,11.001,17.883,18.71,4,30,74,8.358,46.224,47.175,10,3,2,1,2,1,31,28,28,29,32,31,"3,5",36,1,,6,6,1,,2,,5,5,4,1,7,2,1,2,3,2,2,3,3,2,2,,2,4,5,,3,52,92,2,2,2,,0,36,Republican
6/15/21 13:53,6/15/21 14:05,0,100,729,1,6/15/21 14:05,R_2vbTLFyL6M9CeZv,,,,,40.73640442,-73.86949921,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 6.2,1366x768,5f029c8cd092d9133aed27fa,cat,1,1,1,6.509,8.059,8.782,2,4,3,5.596,6.402,7.428,2,3,3,6.109,7.127,8.005,2,1,1,9.003,9.935,11.118,2,3,3,7.087,8.395,9.164,3,2,1,5.636,6.895,7.68,2,3,3,16.763,22.52,23.377,2,1,1,4.332,7.26,8.053,5,4,4,10.264,12.504,13.208,2,3,4,5.708,6.194,7.595,2,1,1,25.89,27.198,28.105,2,2,1,8.987,10.389,11.268,2,1,1,5.952,6.391,7.048,2,6,6,5.106,5.6,6.398,2,5,5,11.053,14.733,15.91,2,4,4,88.894,91.04,92.419,2,6,4,6.482,6.999,8.124,2,6,6,6.147,7.345,8.081,3,4,4,4.092,4.891,5.524,2,6,6,6.189,7.613,8.365,2,4,3,6.478,7.324,8.092,2,1,1,11.69,12.208,13.161,2,4,4,6.42,7.76,8.745,2,5,6,8.223,28.838,32.299,3,8,50,20,4.699,7.728,10.81,2,40,55,5.822,63.206,64.915,5,3,2,1,2,1,31,28,28,28,32,31,"3,5",24,2,,5,6,4,,2,,4,3,4,2,5,5,1,1,3,2,2,2,2,2,,,4,4,5,If I remember reading any similar headlines before.,2,70,100,2,2,2,,1,30,Republican
6/15/21 13:46,6/15/21 14:19,0,100,2016,1,6/15/21 14:19,R_ABWlaGURtu0xSzD,,,,,42.08520508,-76.84220123,anonymous,EN,"1,2,3",,Chrome,91.0.4472.101,Windows NT 6.1,1024x768,60c10fa8c86f3de963975a10,cat,2,2,3,8.413,12.847,15.647,4,3,3,1.152,13.814,16.407,12,2,2,15.184,19.75,20.936,4,2,4,8.103,37.437,39.553,10,4,2,8.942,30.707,33.825,11,2,3,7.752,12.491,14.101,8,2,2,11.638,16.012,18.336,8,2,2,7.761,16.703,19.615,7,1,1,45.044,71.05,74.658,13,4,4,10.219,32.561,35.518,17,1,1,11.995,18.781,20.945,5,1,1,16.883,28.555,31.306,4,1,2,13.669,21.8,23.16,8,2,2,13.696,19.697,22.131,15,3,3,3.201,17.153,20.175,7,1,1,7.896,25.191,27.209,19,5,5,18.778,40.358,42.321,19,3,3,3.647,10.69,12.672,9,2,2,0.854,18.026,20.197,4,1,1,7.164,18.458,20.326,6,2,3,8.874,26.272,27.75,13,2,2,17.709,25.488,27.17,6,2,2,15.138,104.932,114.546,3,3,2,13.943,297.498,302.89,7,4,10,20,8.469,104.422,107.708,11,81,9,10.519,137.424,139.652,24,3,3,1,2,1,31,28,28,29,31,31,"3,5",32,1,,6,3,1,,1,,2,2,2,6,3,1,1,1,5,1,5,5,3,3,2,,6,6,6,How close to reality the news is,3,73,,2,1,2,,0,74,Democrat
6/15/21 14:16,6/15/21 14:25,0,100,528,1,6/15/21 14:25,R_1Fn8x6RuHq5psfh,,,,,26.11659241,-80.31919861,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1536x864,5dd40277e08a363e4e006384,cat,1,2,1,1.339,9.327,9.86,5,4,1,1.38,5.245,5.839,4,6,1,1.375,9.194,9.651,5,1,1,5.614,7.564,8.214,3,2,1,5.422,7.542,8.048,4,4,1,4.417,7.808,8.308,4,5,4,6.311,9.471,9.939,3,5,4,5.215,6.552,7.089,3,1,1,2.558,10.913,11.592,4,1,1,5.777,6.611,7.332,3,1,1,3.54,4.399,5.179,3,1,1,7.5,8.402,9.186,3,1,1,4.28,6.08,6.686,3,4,1,3.127,4.681,5.322,3,6,1,4.774,6.647,6.893,3,5,6,3.364,13.722,14.311,4,6,1,5.419,6.416,6.794,3,6,6,5.074,7.128,7.703,4,2,1,5.195,15.885,16.552,5,4,1,2.156,9.273,9.882,5,2,1,2.144,4.104,4.8,4,1,1,1.334,6.873,7.386,4,5,1,4.522,7.653,8.068,4,6,1,12.506,24.506,39.382,4,8,10,39,2.491,4.672,5.215,2,10,95,7.918,32.574,33.266,9,2,2,2,2,1,31,28,28,28,32,32,"3,5",40,2,,2,8,1,,2,,5,4,4,2,6,2,1,1,5,2,2,2,2,1,2,,6,3,2,N/A,3,19,0,2,2,2,,2,88,Republican
6/15/21 14:15,6/15/21 14:37,0,100,1287,1,6/15/21 14:37,R_31nhwatZyK3d66i,,,,,33.09280396,-96.645401,anonymous,EN,1,1,Chrome,91.0.4472.101,Windows NT 10.0,1366x768,5e6819e8d474f20c880e5ccb,cat,1,1,1,4.251,9.022,10.015,4,2,1,4.205,7.333,8.828,3,4,1,5.016,7.698,9.477,3,1,1,5.332,11.846,13.128,5,5,1,6.188,8.722,9.978,3,5,1,3.931,9.369,10.009,5,5,2,5.943,8.169,9.627,3,4,1,4.831,6.87,8.423,3,1,1,5.718,10.833,12.198,4,1,1,4.789,8.348,9.395,4,1,1,4.306,6.521,7.908,3,1,1,8.573,11.508,12.805,4,1,1,4.917,7.211,8.568,3,5,1,3.626,8.243,9.986,3,3,1,3.932,11.043,12.684,6,4,2,5.09,7.932,10.344,3,4,1,4.894,8.392,9.474,4,6,2,5.039,8.029,9.458,3,3,1,6.082,11.77,13.392,4,2,1,4.757,10.306,11.429,6,6,1,3.293,5.376,7.036,3,1,1,5.412,8.129,9.479,3,3,1,3.963,9.054,10.135,4,6,1,2.59,13.479,38.605,3,8,10,39,3.392,10.101,12.477,4,51,81,3.574,24.275,25.531,9,3,2,1,2,2,31,28,28,28,32,32,"3,5",57,1,,5,4,1,,2,,5,4,5,2,6,2,2,2,1,2,2,3,4,1,,,5,3,5,Considered previously known behaviors about the persons mentioned.,2,50,100,2,2,2,,3,36,Republican
6/15/21 14:25,6/15/21 14:39,0,100,870,1,6/15/21 14:39,R_1JCwY1Iwbb19Dmr,,,,,38.12780762,-85.57409668,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 10.0,1366x768,606479c20b621e3a22d6c0d5,cat,1,6,2,11.238,12.673,13.581,2,3,2,8.007,8.616,10.51,2,5,2,20.281,21.328,22.474,2,3,1,15.925,16.504,17.862,2,3,2,7.332,8.867,9.782,2,5,1,9.785,12.825,13.929,2,6,2,9.743,10.533,11.858,2,4,2,7.254,12.457,13.579,2,1,1,17.299,18.882,19.772,2,3,2,11.54,12.514,13.733,2,1,1,6.663,7.414,8.699,2,1,1,11.726,17.557,18.538,2,1,1,9.276,12.146,13.064,2,4,1,4.807,8.142,9.573,3,4,2,8.808,12.039,12.987,2,4,3,9.074,10.887,11.673,2,6,2,12.791,15.745,17.202,2,6,2,6.22,7.101,8.3,2,1,1,7.104,9.121,10.069,2,4,2,11.414,15.597,16.522,2,5,3,4.857,5.577,6.474,2,1,1,13.163,14.372,15.301,2,5,2,6.675,8.739,9.705,2,5,2,2.168,65.571,69.024,3,7,50,39,3.172,5.801,8.401,2,2,57,5.294,30.804,31.963,5,3,2,1,2,1,29,28,28,28,32,31,"3,5",56,1,,5,12,1,,2,,6,5,4,1,5,2,2,2,2,2,1,2,2,1,,,3,4,5,I tried to pull from my memory banks - but the headline wording was odd on some of the examples - so I am not sure how much my memory will actually help with this exercise.,2,75,100,2,2,2,nothing to add - thank you,1,6,Republican
6/15/21 14:46,6/15/21 15:08,0,100,1292,1,6/15/21 15:08,R_11XV7qFrt8ty0al,,,,,35.24850464,-106.6818008,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 10.0,1366x768,5ded9996838b4f45b83bb3f9,Cat,1,1,1,19.219,21.053,22.116,3,1,1,19.836,26.206,27.016,4,1,1,17.646,21.11,21.908,4,1,1,12.807,15.393,16.61,3,1,1,7.849,20.507,21.522,4,1,1,12.462,34.511,35.708,4,6,4,16.501,29.027,30.027,4,1,1,6.692,10.38,11.359,4,1,1,29.311,32.87,33.866,4,1,1,22.468,41.503,42.562,4,1,1,6.159,16.93,18.214,5,1,1,19.887,24.035,25.195,3,1,1,20.398,24.183,25.006,4,1,1,14.738,33.403,34.314,4,1,1,13.422,41.668,57.343,3,6,4,22.065,30.416,31.471,4,4,1,10.415,31.281,32.233,5,5,4,7.855,11.849,12.633,4,1,1,13.452,19.339,20.728,4,4,1,23.698,27.577,28.391,4,2,1,5.787,9.347,10.045,4,1,1,24.015,31.172,32.435,4,4,1,17.88,19.56,20.569,3,1,1,2.805,33.367,34.176,5,8,10,39,5.767,16.128,17.07,4,20,95,4.901,112.439,114.07,9,3,2,1,2,1,32,28,28,28,32,32,"3,5",68,2,,3,6,1,,2,,6,4,5,1,7,4,1,1,5,1,3,4,3,2,,,3,3,6,I looked to see who is making the statement.  I decided my answers based on news I have read.  I used common sense. ,2,40,100,2,2,2,Study had no technical problems.,3,41,Republican
6/15/21 16:09,6/15/21 16:26,0,100,1000,1,6/15/21 16:26,R_2rSbJyQRMapJcu4,,,,,27.96110535,-81.93979645,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 10.0,1920x1080,5eb4b5001cabb13244bd4836,cat,1,1,1,6.511,7.628,9.052,3,4,1,2.92,3.974,4.357,3,5,1,5.664,6.751,7.151,3,4,1,4.576,6.288,6.737,5,3,1,3.264,4.526,4.782,3,1,1,2.596,4.056,4.642,3,5,1,5.525,7.451,8.194,2,4,1,5.784,8.162,8.505,5,2,1,3.441,6.109,6.754,4,3,1,4.817,5.199,6.01,2,1,1,5.243,5.836,6.752,2,2,1,3.284,3.814,4.986,2,1,1,3.481,4.801,6.038,3,3,1,3.267,6.119,6.459,4,5,1,4.158,5.235,6.027,2,4,1,3.22,4.152,5.059,2,6,1,4.748,9.474,9.75,4,5,1,11.139,12.557,13.699,2,5,1,91.879,93.205,94.275,3,5,1,3.674,4.849,5.628,3,5,1,4.044,5.461,6.107,2,1,1,252.906,254.032,254.727,2,5,1,3.379,7.115,7.649,4,3,1,2.062,25.072,25.445,5,8 years old,50 seconds,20 days,2.12,4.443,5.116,3,38,65,4.293,21.471,22.236,6,3,2,1,2,1,31,29,29,29,32,32,"3,5",21,2,,4,8,1,,2,,5,3,5,1,5,2,1,2,2,2,2,3,2,2,2,,6,2,6,I thought about news I had read throughout the years to compare with the events listed.,2,81,19,2,2,2,,2,40,Republican
